@relation R_data_frame

@attribute instance_id string
@attribute repetition string
@attribute ALL {ok,timeout,memout,not_applicable,crash,other}

@data
p1wcnft.wcnf,1,timeout
rsdecoder-debugdimacs.wcnf,1,timeout
sandiaproteingwcnft.wcnf,1,timeout
SAT_RACE06__velev-pipe-sat-10-b9cnfwcnf2.wcnf,1,timeout
SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug5cnfwcnf1.wcnf,1,timeout
SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf,1,timeout
sbox_8.wcnf,1,timeout
spi-debugdimacs.wcnf,1,timeout
spi-problemdimacs_42filtered.wcnf,1,timeout
sudoku.wcnf,1,timeout
toms_train_2_CNF_5_1.wcnf,1,timeout
TWComp_celar02_N100.wcnf,1,timeout
TWComp_miles500_N128.wcnf,1,timeout
TWComp_mulsoli5-pp_N119.wcnf,1,timeout
TWComp_pathfinder_N109.wcnf,1,timeout
wb_4m8s3dimacsfiltered.wcnf,1,timeout
we.wcnf,1,timeout
