@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
sat/apn-sbox5-cut5-symmbreak.cnf,1,Minisat-v2.2.0-106-ge2dd095,5000,timeout
sat/apn-sbox5-cut5-symmbreak.cnf,1,Riss7.1-fix,5000,timeout
sat/apn-sbox5-cut5-symmbreak.cnf,1,smallsat,5000,timeout
sat/apn-sbox5-cut5-symmbreak.cnf,1,Sparrow2Riss-2018-fixfix,5000,timeout
sat/apn-sbox5-cut5-symmbreak.cnf,1,YalSAT,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,abcdsat_r18,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,CaDiCaL,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Candy,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,cms55-main-all4fixed,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,COMiniSatPS_Pulsar_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,expGlucose,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,expMC_LRB_VSIDS_Switch,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,expMC_LRB_VSIDS_Switch_2500,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,expMC_VSIDS_LRB_Switch_2500,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,GHackCOMSPS_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,glu_mix,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,glucose4.2.1,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Glucose_Hack_Kiel_fastBVE,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,glucose-3.0_PADC_10,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,glucose-3.0_PADC_3,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,glucose3.0,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,gluHack,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,inIDGlucose,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Lingeling,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Maple_CM,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Maple_CM_Dist,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Maple_CM_ordUIP,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Maple_CM_ordUIP+,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Maple_LCM_M1,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Maple_LCM_Scavel_200_fix2,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Maple_LCM_Scavel_fix2,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Maple_LCM+BCrestart,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Maple_LCM+BCrestart_M1,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,MapleCOMSPS_CHB_VSIDS_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,MapleCOMSPS_LRB_VSIDS_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,MapleCOMSPS_LRB_VSIDS_2_fix,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,MapleLCMDistChronoBT,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Minisat-v2.2.0-106-ge2dd095,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Riss7.1-fix,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,smallsat,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,Sparrow2Riss-2018-fixfix,5000,timeout
sat/apn-sbox6-cut3-helpbox23.cnf,1,YalSAT,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,abcdsat_r18,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,CaDiCaL,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Candy,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,cms55-main-all4fixed,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,COMiniSatPS_Pulsar_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,expGlucose,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,expMC_LRB_VSIDS_Switch,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,expMC_LRB_VSIDS_Switch_2500,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,expMC_VSIDS_LRB_Switch_2500,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,GHackCOMSPS_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,glu_mix,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,glucose4.2.1,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Glucose_Hack_Kiel_fastBVE,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,glucose-3.0_PADC_10,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,glucose-3.0_PADC_3,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,glucose3.0,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,gluHack,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,inIDGlucose,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Lingeling,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Maple_CM,4815.968,ok
sat/apn-sbox6-cut3-helpbox26.cnf,1,Maple_CM_Dist,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Maple_CM_ordUIP,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Maple_CM_ordUIP+,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Maple_LCM_M1,115.924,ok
sat/apn-sbox6-cut3-helpbox26.cnf,1,Maple_LCM_Scavel_200_fix2,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Maple_LCM_Scavel_fix2,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Maple_LCM+BCrestart,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Maple_LCM+BCrestart_M1,118.107,ok
sat/apn-sbox6-cut3-helpbox26.cnf,1,MapleCOMSPS_CHB_VSIDS_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,MapleCOMSPS_LRB_VSIDS_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,MapleCOMSPS_LRB_VSIDS_2_fix,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,MapleLCMDistChronoBT,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Minisat-v2.2.0-106-ge2dd095,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Riss7.1-fix,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,smallsat,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,Sparrow2Riss-2018-fixfix,5000,timeout
sat/apn-sbox6-cut3-helpbox26.cnf,1,YalSAT,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,abcdsat_r18,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,CaDiCaL,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,Candy,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,cms55-main-all4fixed,3668.478,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,COMiniSatPS_Pulsar_drup,4005.651,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,expGlucose,2406.679,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,expMC_LRB_VSIDS_Switch,1589.002,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,expMC_LRB_VSIDS_Switch_2500,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,expMC_VSIDS_LRB_Switch_2500,3263.745,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,GHackCOMSPS_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,glu_mix,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,glucose4.2.1,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,Glucose_Hack_Kiel_fastBVE,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,glucose-3.0_PADC_10,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,glucose-3.0_PADC_3,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,glucose3.0,155.153,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,gluHack,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,inIDGlucose,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,Lingeling,4363.275,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,Maple_CM,2036.797,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,Maple_CM_Dist,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,Maple_CM_ordUIP,2008.672,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,Maple_CM_ordUIP+,1910.185,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,Maple_LCM_M1,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,Maple_LCM_Scavel_200_fix2,4362.533,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,Maple_LCM_Scavel_fix2,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,Maple_LCM+BCrestart,122.363,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,Maple_LCM+BCrestart_M1,3418.218,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,MapleCOMSPS_CHB_VSIDS_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,MapleCOMSPS_LRB_VSIDS_drup,2042.227,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,MapleCOMSPS_LRB_VSIDS_2_fix,1952.956,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,MapleLCMDistChronoBT,306.145,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,Minisat-v2.2.0-106-ge2dd095,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,Riss7.1-fix,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,smallsat,305.705,ok
sat/apn-sbox6-cut3-helpbox28.cnf,1,Sparrow2Riss-2018-fixfix,5000,timeout
sat/apn-sbox6-cut3-helpbox28.cnf,1,YalSAT,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,abcdsat_r18,469.268,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,CaDiCaL,1665.041,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Candy,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,cms55-main-all4fixed,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,COMiniSatPS_Pulsar_drup,2744.313,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,expGlucose,1760.728,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,expMC_LRB_VSIDS_Switch,1242.677,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,expMC_LRB_VSIDS_Switch_2500,2185.268,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,expMC_VSIDS_LRB_Switch_2500,1704.393,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,GHackCOMSPS_drup,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,glu_mix,1841.047,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,glucose4.2.1,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,Glucose_Hack_Kiel_fastBVE,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,glucose-3.0_PADC_10,2605.954,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,glucose-3.0_PADC_3,2664.713,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,glucose3.0,4812.874,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,gluHack,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,inIDGlucose,451.607,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Lingeling,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,Maple_CM,2209.475,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Maple_CM_Dist,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,Maple_CM_ordUIP,2126.583,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Maple_CM_ordUIP+,2121.391,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Maple_LCM_M1,123.823,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Maple_LCM_Scavel_200_fix2,176.91,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Maple_LCM_Scavel_fix2,476.464,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Maple_LCM+BCrestart,352.008,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Maple_LCM+BCrestart_M1,399.052,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,MapleCOMSPS_CHB_VSIDS_drup,3021.663,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,MapleCOMSPS_LRB_VSIDS_drup,2062.711,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,MapleCOMSPS_LRB_VSIDS_2_fix,763.118,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,MapleLCMDistChronoBT,358.034,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Minisat-v2.2.0-106-ge2dd095,903.376,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Riss7.1-fix,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,smallsat,288.081,ok
sat/apn-sbox6-cut3-helpbox29.cnf,1,Sparrow2Riss-2018-fixfix,5000,timeout
sat/apn-sbox6-cut3-helpbox29.cnf,1,YalSAT,5000,timeout
sat/apn-sbox6-cut3-helpbox30.cnf,1,abcdsat_r18,388.132,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,CaDiCaL,344.63,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Candy,416.258,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,cms55-main-all4fixed,175.735,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,COMiniSatPS_Pulsar_drup,425.477,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,expGlucose,1297.743,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,expMC_LRB_VSIDS_Switch,240.942,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,expMC_LRB_VSIDS_Switch_2500,311.41,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,expMC_VSIDS_LRB_Switch_2500,318.433,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,GHackCOMSPS_drup,366.628,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,glu_mix,333.296,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,glucose4.2.1,1085.454,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Glucose_Hack_Kiel_fastBVE,2286.072,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,glucose-3.0_PADC_10,50.956,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,glucose-3.0_PADC_3,49.996,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,glucose3.0,1223.684,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,gluHack,918.779,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,inIDGlucose,767.158,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Lingeling,4694.567,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Maple_CM,223.201,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Maple_CM_Dist,441.339,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Maple_CM_ordUIP,223.467,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Maple_CM_ordUIP+,217.656,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Maple_LCM_M1,230.194,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Maple_LCM_Scavel_200_fix2,307.1,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Maple_LCM_Scavel_fix2,345.582,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Maple_LCM+BCrestart,1008.387,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Maple_LCM+BCrestart_M1,203.466,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,MapleCOMSPS_CHB_VSIDS_drup,183.734,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,MapleCOMSPS_LRB_VSIDS_drup,1567.177,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,MapleCOMSPS_LRB_VSIDS_2_fix,242.799,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,MapleLCMDistChronoBT,662.222,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Minisat-v2.2.0-106-ge2dd095,368.206,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Riss7.1-fix,719.123,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,smallsat,221.376,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,Sparrow2Riss-2018-fixfix,1265.638,ok
sat/apn-sbox6-cut3-helpbox30.cnf,1,YalSAT,5000,timeout
sat/apn-sbox6-cut3-helpbox31.cnf,1,abcdsat_r18,592.636,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,CaDiCaL,566.763,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Candy,4891.156,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,cms55-main-all4fixed,861.25,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,COMiniSatPS_Pulsar_drup,182.643,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,expGlucose,1178.656,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,expMC_LRB_VSIDS_Switch,296.372,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,expMC_LRB_VSIDS_Switch_2500,310.735,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,expMC_VSIDS_LRB_Switch_2500,2904,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,GHackCOMSPS_drup,1539.806,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,glu_mix,848.936,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,glucose4.2.1,187.312,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Glucose_Hack_Kiel_fastBVE,80.012,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,glucose-3.0_PADC_10,535.863,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,glucose-3.0_PADC_3,538.181,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,glucose3.0,93.024,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,gluHack,904.63,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,inIDGlucose,1812.075,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Lingeling,97.814,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Maple_CM,168.186,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Maple_CM_Dist,481.089,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Maple_CM_ordUIP,163.98,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Maple_CM_ordUIP+,170.42,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Maple_LCM_M1,312.697,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Maple_LCM_Scavel_200_fix2,257.652,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Maple_LCM_Scavel_fix2,279.582,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Maple_LCM+BCrestart,316.701,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Maple_LCM+BCrestart_M1,503.666,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,MapleCOMSPS_CHB_VSIDS_drup,503.716,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,MapleCOMSPS_LRB_VSIDS_drup,362.879,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,MapleCOMSPS_LRB_VSIDS_2_fix,1562.712,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,MapleLCMDistChronoBT,335.871,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Minisat-v2.2.0-106-ge2dd095,683.644,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Riss7.1-fix,128.451,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,smallsat,446.758,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,Sparrow2Riss-2018-fixfix,678.084,ok
sat/apn-sbox6-cut3-helpbox31.cnf,1,YalSAT,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,abcdsat_r18,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,CaDiCaL,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Candy,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,cms55-main-all4fixed,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,COMiniSatPS_Pulsar_drup,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,expGlucose,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,expMC_LRB_VSIDS_Switch,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,expMC_LRB_VSIDS_Switch_2500,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,expMC_VSIDS_LRB_Switch_2500,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,GHackCOMSPS_drup,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,glu_mix,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,glucose4.2.1,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Glucose_Hack_Kiel_fastBVE,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,glucose-3.0_PADC_10,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,glucose-3.0_PADC_3,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,glucose3.0,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,gluHack,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,inIDGlucose,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Lingeling,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Maple_CM,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Maple_CM_Dist,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Maple_CM_ordUIP,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Maple_CM_ordUIP+,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Maple_LCM_M1,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Maple_LCM_Scavel_200_fix2,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Maple_LCM_Scavel_fix2,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Maple_LCM+BCrestart,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Maple_LCM+BCrestart_M1,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,MapleCOMSPS_CHB_VSIDS_drup,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,MapleCOMSPS_LRB_VSIDS_drup,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,MapleCOMSPS_LRB_VSIDS_2_fix,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,MapleLCMDistChronoBT,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Minisat-v2.2.0-106-ge2dd095,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Riss7.1-fix,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,smallsat,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,Sparrow2Riss-2018-fixfix,5000,timeout
sat/apn-sbox6-cut4-helpbox23.cnf,1,YalSAT,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,abcdsat_r18,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,CaDiCaL,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,Candy,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,cms55-main-all4fixed,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,COMiniSatPS_Pulsar_drup,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,expGlucose,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,expMC_LRB_VSIDS_Switch,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,expMC_LRB_VSIDS_Switch_2500,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,expMC_VSIDS_LRB_Switch_2500,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,GHackCOMSPS_drup,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,glu_mix,3192.54,ok
sat/apn-sbox6-cut4-helpbox26.cnf,1,glucose4.2.1,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,Glucose_Hack_Kiel_fastBVE,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,glucose-3.0_PADC_10,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,glucose-3.0_PADC_3,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,glucose3.0,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,gluHack,213.876,ok
sat/apn-sbox6-cut4-helpbox26.cnf,1,inIDGlucose,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,Lingeling,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,Maple_CM,997.816,ok
sat/apn-sbox6-cut4-helpbox26.cnf,1,Maple_CM_Dist,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,Maple_CM_ordUIP,1015.405,ok
sat/apn-sbox6-cut4-helpbox26.cnf,1,Maple_CM_ordUIP+,965.206,ok
sat/apn-sbox6-cut4-helpbox26.cnf,1,Maple_LCM_M1,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,Maple_LCM_Scavel_200_fix2,1112.773,ok
sat/apn-sbox6-cut4-helpbox26.cnf,1,Maple_LCM_Scavel_fix2,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,Maple_LCM+BCrestart,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,Maple_LCM+BCrestart_M1,5000,timeout
sat/apn-sbox6-cut4-helpbox26.cnf,1,MapleCOMSPS_CHB_VSIDS_drup,5000,timeout
