"InstanceName","MaxHS","maxino2018","Open-WBO-g","Open-WBO-ms","Open-WBO-ms-pre","QMaxSAT2018","UWrMaxSat-1.0"
"MinFill_R0_queen8_12.wcnf",3600,3600,3600,3600,3600,3600,3600
"MinFill_R0_queen8_8.wcnf",3600,3600,3600,3600,3600,3600,3600
"MinFill_R1_games120.wcnf",3600,3600,3600,3600,3600,3600,3600
"MinFill_R10_anna.wcnf",3.17,6.58,3600,3600,3265.47,52.44,68.01
"MinFill_R3_david.wcnf",49.6,3600,3600,3600,3600,2663.53,3600
"MinFill_R3_miles1000.wcnf",3050.82,3600,3600,3600,3600,3600,3600
"MinFill_R3_miles750.wcnf",3600,3600,3600,3600,3600,3600,3600
"MinFill_R4_miles500.wcnf",3600,3600,3600,3600,3600,3600,3600
"mrisc_mem2wire.wcnf",217.56,21.22,50.12,238.19,118.3,41.49,17.11
"mrisc-debugdimacs.wcnf",36.72,17.27,2.4,105.27,86.99,3600,9.8
"mul_8_11.wcnf",3600,3600,3600,3600,3600,3600,3600
"mul_8_13.wcnf",3600,3600,3600,3600,3600,3600,3600
"mul_8_14.wcnf",3600,3600,3600,3600,3600,3600,3600
"mul_8_3.wcnf",174.41,3600,3600,1717.57,3600,3600,3600
"mul_8_9.wcnf",3600,3600,3600,3600,3600,3600,3600
"new-thyroid.wcnf",32.99,22.16,10.1,43.06,48.63,3600,11.89
"normalized-5xp1bopbmsat.wcnf",0.27,0.86,0.09,6.13,7.19,10.68,0.21
"normalized-alu4bopbmsat.wcnf",0.47,3600,3600,3600,3600,3600,3600
"normalized-apex4aopbmsat.wcnf",4.31,0.45,0.19,0.56,0.17,3600,2.35
"normalized-bench1piopbmsat.wcnf",2.59,3600,3600,3600,3600,3600,3600
"normalized-countbopbmsat.wcnf",0.16,0.03,0.03,4.88,5.47,12.26,0.11
"normalized-e64bopbmsat.wcnf",0.86,1.22,0.16,2.67,3.37,3600,3.54
"normalized-ex5piopbmsat.wcnf",2.67,3600,3600,3600,3600,3600,3130.56
"normalized-exampiopbmsat.wcnf",2.3,3600,3600,3600,72.93,3600,3600
"normalized-f2000.wcnf",3600,3600,3600,3600,3600,3600,3600
"normalized-f20c10b_005_area_delay.wcnf",117.73,1,1.58,18.34,106.48,1.49,2.77
"normalized-f20c10b_024_area_delay.wcnf",24.71,0.19,17.78,130.68,7.78,1.26,0.35
"normalized-f51mbopbmsat.wcnf",0.18,0.04,0.05,6.2,5.23,38.71,0.08
"normalized-fir06_area_opers.wcnf",66.04,0.31,0.29,1.46,14.72,1.11,1.18
"normalized-fir09_area_opers.wcnf",980.53,1.79,2.26,54.87,69.41,11.19,17.38
"normalized-g100x100opbmsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"normalized-g15x15opbmsat.wcnf",109.55,2579.62,33.14,23.9,19.77,61.14,93.11
"normalized-ii8a3.wcnf",2.44,169.7,3600,1162.49,8.8,3600,0.06
"normalized-jac3opbmsat.wcnf",2.91,0.32,74.61,322.3,873,3600,0.97
"normalized-m100_300_10_15r.wcnf",3.77,3600,3600,3600,3600,3600,3600
"normalized-max1024piopbmsat.wcnf",1.08,81.63,3600,3600,3600,3600,3600
"normalized-mps-v2-20-10-stein45opbmsat.wcnf",39.77,126.88,24.16,52.69,56.27,7.31,36.18
"normalized-par32-1opbmsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"normalized-par32-2opbmsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"normalized-par32-3opbmsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"normalized-par32-4.wcnf",3600,3600,3600,3600,3600,3600,3600
"normalized-par32-4opbmsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"normalized-par32-5opbmsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"normalized-prom2piopbmsat.wcnf",1.84,3600,1277.28,735.48,3600,3600,3600
"normalized-rotbopbmsat.wcnf",0.94,3600,3600,3600,71.37,3600,831.93
"normalized-sao2bopbmsat.wcnf",0.11,0,38.15,61.22,0.36,609.57,0.03
"normalized-saucierr.wcnf",84.6,943.64,131.41,581.27,1557.68,2012.67,3600
"normalized-ssa7552-038opbmsat.wcnf",2.8,22.05,2.72,10.62,3600,3.56,0.63
"normalized-ssa7552-158opbmsat.wcnf",1.88,0.3,1.35,1.35,3600,1.53,0.43
"normalized-ssa7552-159opbmsat.wcnf",2.03,0.72,1.43,1.42,3600,1.68,0.47
"normalized-ssa7552-160opbmsat.wcnf",2.15,0.4,1.45,1.44,3600,2.42,0.51
"normalized-test4piopbmsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"orb08-894-1058.wcnf",31.55,13.98,13.53,175.2,78.64,10.35,14.44
"p_hat300-1clq.wcnf",232.22,22.06,36.4,48.39,51.19,7.86,3.45
"p_hat300-2clq.wcnf",208.78,982.63,589.19,227.29,181.19,1006.85,13.46
"p_hat300-3clq.wcnf",3600,3600,3600,3600,3600,3600,3600
"p_hat700-3clq.wcnf",3600,3600,3600,3600,3600,3600,3600
"p15.wcnf",75.17,3.75,48.89,81.79,76.03,9.37,6.26
"p1wcnft.wcnf",3600,346.06,364.83,170.68,347.2,67.64,261.56
"parkinsons_train_6_DNF_4_1.wcnf",3.74,1.86,0.2,6.43,6.27,2,0.56
"pesp_18Min.wcnf",3600,3600,3600,3600,3600,3600,3600
"pesp_5min.wcnf",3600,3600,3600,3600,3600,1637.38,3600
"pima_train_5_CNF_2_1.wcnf",3600,437.7,1505.98,930.72,107.47,3600,10.96
"ram_k3_n10ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n11ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n12ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n13ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n14ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n15ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n16ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n17ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n18ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n19ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n20ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k3_n9ra0.wcnf",0.95,0.96,1.44,0.68,0.8,3600,0.93
"ram_k4_n18ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k4_n19ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"ram_k4_n20ra0.wcnf",3600,3600,3600,3600,3600,3600,3600
"rand179_l2.wcnf",1.2,0.78,0.36,0.48,0.43,9.3,1.46
"rand196_l2.wcnf",1.22,1.29,0.43,0.58,0.51,14.92,2.37
"rand209_l2.wcnf",0.81,0.69,0.26,0.34,0.35,12.3,1.01
"rand21_l2.wcnf",1.14,1.27,0.56,0.85,0.66,32.42,2.25
"rand290_l2.wcnf",1.08,1.01,0.47,0.62,0.67,5.59,1.99
"rand308_l2.wcnf",0.71,0.34,0.23,0.27,0.25,11,0.51
"rand313_l2.wcnf",0.8,1,0.41,0.5,0.38,11.3,1.84
"rand507_l2.wcnf",0.44,0.35,0.22,0.25,0.28,3.99,0.6
"rand7_l2.wcnf",0.75,0.58,0.31,0.38,0.35,4.71,0.87
"rand717_l2.wcnf",1.21,0.9,0.36,0.39,0.46,16.84,1.57
"rand943_l2.wcnf",1.13,0.74,0.32,0.38,0.51,14.58,1.56
"rand984_l2.wcnf",1.14,0.68,0.3,0.35,0.42,6.31,1.29
"real-5.wcnf",2.61,5.42,7.86,8.85,3.12,67.61,2.63
"real-6.wcnf",2.45,1,0.51,1.7,23.3,0.37,2.52
"rev66-10.wcnf",3600,248.98,120.31,103.56,112.59,87.64,162.93
"rev66-12.wcnf",3600,3600,3600,904.56,1000.76,3255.12,3600
"rev66-14.wcnf",3600,3600,3600,3600,3600,3600,3600
"rev66-16.wcnf",3600,3600,3600,3600,3600,3600,3600
"rev66-18.wcnf",3600,3600,3600,3600,3600,3600,3600
"rev66-20.wcnf",3600,3600,3600,3600,3600,3600,3600
"rev66-22.wcnf",3600,3600,3600,3600,3600,3600,3600
"rev66-24.wcnf",3600,3600,3600,3600,3600,3600,3600
"rev66-26.wcnf",3600,3600,3600,3600,3600,3600,3600
"rev66-28.wcnf",3600,3600,3600,3600,3600,3600,3600
"rev66-30.wcnf",3600,3600,3600,3600,3600,3600,3600
"rev66-32.wcnf",3600,3600,3600,3600,3600,3600,3600
"rev66-6.wcnf",35.71,2.06,0.91,8.81,8.22,0.48,1.36
"rev66-8.wcnf",3600,54.43,36.82,50.41,44.75,19.43,44.96
"rsdecoder_fsm1dimacsfiltered.wcnf",182.16,7.25,2.72,10.44,18.19,877.46,6.24
"rsdecoder-debugdimacs.wcnf",47.43,23.41,2.48,0.22,0.27,3600,29.54
"rsdecoder-problemdimacs_34filtered.wcnf",52.59,8.9,1.88,298.63,56.16,186.93,4.5
"s38417_nan_explicit_0_0.wcnf",1.33,0.41,1.29,1.45,3.66,0.3,1.31
"s38584_nan_explicit_12_0.wcnf",3600,101.32,89.76,203.68,187.68,3600,95.15
"s38584_nan_explicit_13_0.wcnf",3600,53.75,69.77,112.73,138.82,3600,47.55
"s38584_nan_explicit_15_0.wcnf",3600,502.56,3600,2484.25,2300.13,3600,134.14
"s38584_nan_explicit_19_0.wcnf",3600,60.46,60.48,139.7,113.29,660.95,70.21
"s38584_nan_explicit_26_0.wcnf",3600,45.1,18.04,118.43,170.47,38.32,47.65
"s38584_nan_explicit_27_0.wcnf",3600,57.59,43.35,185.28,89.25,532.24,46.11
"s38584_nan_explicit_29_0.wcnf",3600,35.73,31.32,137.75,86.21,60.94,32.54
"s38584_nan_explicit_3_0.wcnf",3600,1281.59,3600,3600,1784.02,3600,52.21
"s38584_nan_explicit_30_0.wcnf",3600,96.1,53.04,113.5,115.77,2024.38,35.51
"s38584_nan_explicit_31_0.wcnf",3600,51.51,104.38,163.99,134.82,86.96,50.78
"s38584_nan_explicit_33_0.wcnf",3600,20.7,14.06,150.03,38.77,27.68,23.74
"s38584_nan_explicit_34_0.wcnf",3600,30.39,29.99,71.71,104.32,69.73,35.69
"s38584_nan_explicit_35_0.wcnf",3600,40.42,30.39,39.26,27.69,183.61,37.52
"s38584_nan_explicit_37_0.wcnf",3600,18.8,12.9,151.55,21.85,21.58,24.23
"s38584_nan_explicit_4_0.wcnf",3600,3600,3600,3600,3600,3600,84.32
"s38584_nan_explicit_40_0.wcnf",3600,21.03,21.61,142.19,91.4,35.27,23.78
"s38584_nan_explicit_41_0.wcnf",3600,29.99,19.81,135.28,92,97.28,31.75
"s38584_nan_explicit_49_0.wcnf",348.11,23.06,12.4,29.01,21.79,17.3,28.69
"s38584_nan_explicit_5_0.wcnf",3600,3600,3600,3600,3600,3600,526.19
"s38584_nan_explicit_8_0.wcnf",3600,3600,3600,3600,3600,3600,3600
"san1000clq.wcnf",2.1,3600,41.38,62.58,228.01,3600,3.43
"san200_09_3clq.wcnf",0.3,3600,1073.66,813.9,2025.46,3600,4.45
"san400_05_1clq.wcnf",481.82,3600,3600,3600,1004.08,3600,3600
"sandiaproteingwcnft.wcnf",3600,188.75,197.95,83.39,225.37,33.81,153.18
"sanr200_07clq.wcnf",3600,3600,3600,3600,3600,3600,3600
"SAT_RACE06__velev-pipe-sat-10-b9cnfwcnf2.wcnf",196.85,50.65,7.07,32.26,191.75,112.07,38.8
"SAT_RACE08__cnf__ibm-2004-01-k90cnfwcnf10.wcnf",9.65,2.85,284.04,464.07,389.62,3600,1.13
"SAT02__industrial__biere__dinphil__dp10s10shuffledcnfwcnf8.wcnf",909.61,148.01,136.04,228.62,231.02,181.68,54.12
"SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug6_q0used-assat04-725cnfwcnf3.wcnf",474.18,241.31,5.2,22.76,106.57,385.68,102.43
"SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug5cnfwcnf1.wcnf",238.08,150.97,2.37,6.47,0.01,3600,63.81
"SAT07__industrial__vliw_sat_40__9vliw_m_9stages_iq3_C1_bug6cnfwcnf3.wcnf",244.89,104.85,5.45,6.05,155.22,590.29,65.86
"SAT09__APPLICATIONS__satComp09_BioInstances__rbcl_xits_18_SATcnfwcnf2.wcnf",0.6,1.33,9.62,15.63,9.7,52.74,0.93
"SAT11__application__fuhs__AProVE11__AProVE11-09cnfwcnf4.wcnf",2543.86,351.11,3265.62,3600,3600,2050.56,559.87
"SAT11__application__fuhs__AProVE11__AProVE11-10cnfwcnf3.wcnf",3600,3600,58.48,82.54,104.73,3600,3600
"SAT11__application__fuhs__AProVE11__AProVE11-12cnfwcnf2.wcnf",173.43,27.37,49.11,106.48,81,104.99,35.01
"SAT11__application__jarvisalo__AAAI2010-SATPlanning__aaai10-planning-ipc5-pipesworld-12-step16cnfwcnf7.wcnf",23.6,0.98,70.98,270.26,2.74,572.16,2.46
"SAT11__application__jarvisalo__AAAI2010-SATPlanning__aaai10-planning-ipc5-pipesworld-12-step16cnfwcnf8.wcnf",24.5,0.95,7.82,223.27,2.47,1039.31,2.92
"SAT11__application__jarvisalo__smtqfbv-aigs__smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitincnfwcnf4.wcnf",297.66,126.45,165.34,393.15,597.74,3600,304.53
"SAT11__application__leberre__2dimensionalstrippacking__E05F18cnfwcnf8.wcnf",1005.05,105.85,62.72,84.57,73.86,117.67,26.26
"SAT11__application__manthey__traffic__traffic_3_uc_satcnfwcnf8.wcnf",314.41,310.94,2.88,3.62,6.18,3600,148.38
"SAT11__application__rintanen__SATPlanning__blocks-blocks-36-0170-NOTKNOWNcnfwcnf6.wcnf",991.69,1517.07,202.31,1168.54,5.48,3600,386.52
"SAT11__application__rintanen__SATPlanning__openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3085-SATcnfwcnf1.wcnf",102.27,1556.97,1.81,3.12,5.86,3600,78.7
"SAT11__application__rintanen__SATPlanning__openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3085-SATcnfwcnf5.wcnf",52.41,1.38,1.55,2.55,8.43,3600,6.28
"sbox_4.wcnf",0.2,0.27,0.12,3.13,8.74,1854.25,0.21
"sbox_8.wcnf",3600,3600,3600,3600,3600,3600,3600
"scpclr10_maxsat.wcnf",12.74,3600,3600,3600,3600,3600,3600
"scpclr11_maxsat.wcnf",2968.97,3600,3600,3600,3600,3600,3600
"scpclr12_maxsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"scpclr13_maxsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"scpcyc06_maxsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"scpcyc07_maxsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"scpcyc08_maxsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"scpcyc09_maxsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"scpcyc10_maxsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"scpcyc11_maxsat.wcnf",3600,3600,3600,3600,3600,3600,3600
"simp-ibd_5004.wcnf",3600,37.02,12.51,17.02,17.93,10.12,7.43
"soybean.wcnf",3600,3600,3600,3600,3600,3600,3600
"spi-debugdimacs.wcnf",56.49,45.95,5.39,748.24,176.64,3600,14.23
"spi-problemdimacs_42filtered.wcnf",66.6,138.38,12.27,20.56,390.44,3600,16.57
"spi.wcnf",3600,2.28,10.74,33.51,20.35,2.84,5.25
"splitedReads_0matrix.wcnf",817.65,3600,3600,3600,3600,3600,331.51
"splitedReads_158matrix.wcnf",7.28,1.43,0.41,0.6,1.1,10.53,1.86
"splitedReads_160matrix.wcnf",10.27,1.79,0.45,0.7,1.14,8.31,2.38
"splitedReads_18matrix.wcnf",4.97,0.89,0.92,2.35,0.27,8.08,1.2
"splitedReads_414matrix.wcnf",7.45,1.41,1.27,2.42,1.38,8.88,1.75
"Stat_vs_Exp_151_12lpsm-extracted.wcnf",3.81,1.46,15.97,16.69,4.08,6.04,5.89
"Stat_vs_Exp_58_12lpsm-extracted.wcnf",3.36,1.37,15.81,16.22,4.07,4.15,5.65
"Stat_vs_Exp_72_12lpsm-extracted.wcnf",3.85,1.43,16.36,16.03,3.83,5.81,6.59
"sudoku-debugdimacs.wcnf",38.16,18.72,2.84,3.65,54.34,3600,10.91
"sudoku.wcnf",3300.87,3.27,9.14,220.71,21.88,4.8,5.16
"synthetic-12.wcnf",0.24,0.95,0.1,0.11,0.37,27.72,0.23
"synthetic-14.wcnf",0.07,0.07,0.03,0.03,0.16,4.36,0.06
"synthetic-21.wcnf",0.3,0.82,1.68,1.7,0.55,91.89,0.26
"tae.wcnf",3600,455.92,3600,3600,301.27,3600,268.4
"teams16_l6acnf.wcnf",7.59,1.81,2.11,17.21,17.81,11.25,1.46
"TEAMS20_l10aacnf.wcnf",4.01,0.39,6.02,30.1,0.49,13.29,0.28
"teams24_l5acnf.wcnf",69.54,3.91,3600,3600,3600,3600,0.93
"threshold128_0.wcnf",56.84,100.34,160.93,62.95,3600,3600,109
"threshold128_2.wcnf",58.68,391.03,167.5,79.6,3600,3600,140.47
"threshold128_3.wcnf",1.02,121.74,68.93,37.04,3600,3600,2.82
"threshold128_4.wcnf",3.19,144.3,30.89,69.65,3600,3600,87.89
"threshold128_5.wcnf",51.31,258.78,332.99,95.08,3600,3600,11.62
"threshold128_6.wcnf",33.77,135.22,87.6,51.52,3600,3600,68.09
"threshold128_8.wcnf",59.59,902.67,63.84,204.2,3600,3600,728.83
"tictactoe_train_1_CNF_3_1.wcnf",3600,3600,3600,3600,3600,3600,3600
"tictactoe_train_3_DNF_1_1.wcnf",9.65,0.7,0.93,5.22,5.08,3.15,0.25
"titanic_train_0_CNF_4_1.wcnf",3600,3600,3600,3600,2720.15,3600,3600
"titanic_train_1_CNF_2_1.wcnf",12.23,17.54,210.92,229.02,194.06,34.6,1.08
"titanic_train_1_CNF_5_1.wcnf",3600,3600,3600,3600,3363.86,3600,3600
"titanic_train_9_CNF_2_1.wcnf",23.93,71.71,207.42,271.93,151.56,38.84,1.47
"toms_test_0_CNF_4_1.wcnf",3600,3600,3600,3600,3600,3600,3600
"toms_test_1_DNF_5_1.wcnf",3600,3600,3600,3600,3600,3600,3600
"toms_train_2_CNF_5_1.wcnf",3600,3600,3600,3600,3600,3600,3600
"TWComp_1c75_N69.wcnf",3600,3600,3600,3600,3600,3600,3600
"TWComp_1dj7_N73.wcnf",3600,3600,3600,3600,3426.79,3600,3600
"TWComp_1dp_N76.wcnf",3600,3600,3600,3600,3600,3600,3600
"TWComp_1en2_N69.wcnf",996.1,324.68,566.66,588.31,393.56,167.09,636.91
"TWComp_celar02_N100.wcnf",19.65,9.27,2.06,50.41,31.29,1.16,11.38
"TWComp_celar09pp_N67.wcnf",3.9,1.63,17.35,33.41,21.64,0.23,2.04
"TWComp_david_N87.wcnf",19.26,11.88,13.67,78.52,53.47,8.21,27.72
"TWComp_eil51tsp_N51.wcnf",3600,2957.92,3600,1378.55,944.73,326.69,360.7
"TWComp_hepar2_N70.wcnf",4.71,2.03,17.39,34.74,27.49,0.33,2.5
"TWComp_huck_N74.wcnf",6.14,2.8,17.76,41.64,32.83,0.57,3.29
"TWComp_jean_N77.wcnf",7.07,3.2,0.62,22.86,33.57,0.63,3.86
"TWComp_miles500_N128.wcnf",384.68,181,810.65,828.12,494.68,178.64,180.34
"TWComp_mulsoli5-pp_N119.wcnf",3600,1533.05,3600,1071.48,833.1,149.08,1328.96
"TWComp_myciel4_N23.wcnf",8.67,8.47,11.58,40.41,22.97,6.91,12.58
"TWComp_myciel5_N47.wcnf",3600,3600,3600,3600,3600,3600,3600
"TWComp_oesoca+_N67.wcnf",165.54,88,125.54,177.84,96.95,104.24,110.52
"TWComp_pathfinder_N109.wcnf",25.45,11.64,1.57,37.06,34.11,1.49,14.81
"TWComp_queen5_5_N25.wcnf",3600,3600,3600,3600,3600,3600,3600
"TWComp_queen6_6_N36.wcnf",3600,3600,3600,3600,3600,3600,3600
"TWComp_queen7_7_N49.wcnf",3600,3600,3600,3600,3600,3600,3600
"TWComp_ship-ship-pp_N30.wcnf",210.75,31.75,41.29,70.51,51.05,28.89,44.92
"TWComp_win95pts_N76.wcnf",6.79,3.21,1.37,25.01,29.21,0.98,3.86
"twitter_test_0_CNF_2_1.wcnf",3600,3600,3600,3600,3600,3600,3600
"twitter_test_1_CNF_5_1.wcnf",3600,3600,3600,3600,3600,3600,3600
"twitter_test_9_CNF_4_1.wcnf",3600,3600,3600,3600,3600,3600,3600
"uaq-nr-nr130-nc43-n3-k2-rpp4-ppr2-plb50.wcnf",11.38,4.62,2.37,6.76,3.49,10.02,0.65
"uaq-nr-nr150-nc50-n3-k2-rpp4-ppr2-plb50.wcnf",1232.03,167.99,90.95,103.36,33.55,556.48,32.18
"uaq-nr-nr220-nc73-n3-k2-rpp4-ppr2-plb50.wcnf",29.65,35.76,944.04,437.33,129.68,3600,6.6
"uaq-nr-nr240-nc80-n3-k2-rpp4-ppr2-plb50.wcnf",48.1,59.52,2693.44,1286.47,61.48,3600,6.98
"uaq-nr-nr340-nc113-n3-k2-rpp4-ppr2-plb50.wcnf",1.77,14.08,3600,3600,383.08,3600,0.54
"uaq-plb-nr250-nc83-n5-k2-rpp3-ppr5-plb100.wcnf",843.31,101.48,151.24,122.42,29.95,186.68,8.07
"uaq-plb-nr250-nc83-n5-k2-rpp3-ppr5-plb90.wcnf",3600,3600,2839.71,1186.73,259.6,3600,270.88
"uaq-ppr-nr200-nc66-n5-k2-rpp4-ppr5-plb100.wcnf",3600,77.49,22.18,32.08,28.64,15.94,30.27
"uaq-ppr-nr200-nc66-n5-k2-rpp4-ppr6-plb100.wcnf",3600,3600,3600,1450.49,670.86,3600,3600
"uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr11-plb100.wcnf",3600,3600,3600,3600,3600,3600,3600
"uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr13-plb100.wcnf",3600,3600,3600,3600,3600,3600,3600
"uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr6-plb100.wcnf",3600,3600,3600,3600,3600,3600,3600
"uaq-ppr-nr200-nc66-n5-k2-rpp6-ppr9-plb100.wcnf",3600,3600,3600,3600,3600,3600,3600
"uaq-rpp-nr100-nc33-n3-k2-rpp28-ppr2-plb20.wcnf",159.54,85.37,26.18,53.93,79.27,23.63,88.49
"uaq-rpp-nr100-nc33-n3-k2-rpp6-ppr2-plb20.wcnf",2.88,11.56,4.27,11.07,5.33,10.68,4.24
"UAutomizer_4BitCounterPointer_true-termination_true-valid-memsafetyc_Abstraction1.wcnf",0.23,0.08,0.12,0.11,0.55,1.38,0.37
"UAutomizer_AliasDarteFeautrierGonnord-SAS2010-speedpldi2_true-termination_true-no-overflowc_Abstraction1.wcnf",0,0,0.01,0.01,0.01,3600,0
"UAutomizer_c03-alloca_true-termination_true-no-overflowci_Abstraction3.wcnf",0.26,0.11,0.13,0.13,0.62,1.74,0.42
"UAutomizer_CookSeeZuleger-2013TACAS-Fig7b-alloca_true-terminationci_Abstraction3.wcnf",0.32,0.14,0.15,0.15,0.79,2.55,0.53
"UAutomizer_cstrpbrk_diffterm_alloca_true-terminationci_Abstraction4.wcnf",0.07,0.02,0.04,0.04,0.16,3600,0.12
"UAutomizer_ll_append-alloca_false-terminationci_Abstraction1.wcnf",0.23,0.1,0.12,0.12,0.55,1.04,0.37
"UAutomizer_LogAG_true-termination_true-no-overflowc_Abstraction2.wcnf",0,0,0.01,0,0.01,3600,0
"UAutomizer_NestedRecursion_2b_false-termination_true-valid-memsafetyc_Abstraction2.wcnf",0.32,0.2,0.17,0.17,0.78,2.19,0.5
"vga-debugdimacs.wcnf",28.88,2.61,1.61,1.79,10.89,37.43,2.78
"wb_4m8s3dimacsfiltered.wcnf",22.69,10.83,2.79,3.41,22.58,3600,10.06
"wb_conmax3dimacsfiltered.wcnf",191.99,63.59,6,245.86,90.01,3600,13.82
"wb-debugdimacs.wcnf",20.12,27.23,2.56,2.28,8.07,3600,10.35
"wb1dimacsfiltered.wcnf",49.68,5.06,1.23,1.35,1.11,3600,3.92
"wdbc_train_0_CNF_3_1.wcnf",3600,3600,3600,3600,2969.04,3600,3600
"wdbc_train_1_CNF_1_1.wcnf",1.93,0.04,0.26,1.34,0.65,0.48,0.08
"we.wcnf",3600,3600,3600,3600,3600,3600,3600
"wolfram72_1.wcnf",5.79,8.15,33.92,87.54,3600,3600,9.55
"wolfram72_5.wcnf",26.97,7.7,39.74,135.73,3600,3600,14.54
"wolfram72_7.wcnf",8.08,6.33,29.34,86.88,3600,3600,6.5
"wolfram72_8.wcnf",35.34,32.84,39.15,104.12,3600,3600,7.5
"wolfram72_9.wcnf",1.77,20.01,46.49,114.09,3600,3600,5.79
"wolfram80_1.wcnf",40.71,172.83,106.63,170.72,3600,3600,27.91
"wolfram80_5.wcnf",50.17,292.74,100.86,125.43,3600,3600,18.14
"wolfram80_6.wcnf",29.67,30.42,45.03,178.33,3600,3600,20.23
"wolfram80_9.wcnf",8.65,13.5,49.65,205.1,3600,3600,55.09
"wqueens14_12wcspdir.wcnf",28.58,0.08,0.04,2.88,9.31,0.06,0.14
"wqueens16_14wcspdir.wcnf",304.03,0.27,0.16,13.18,10.87,0.1,1.2
"wqueens18_16wcspdir.wcnf",303.33,1.45,0.13,7.05,7.43,0.19,0.46
