@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre.featuretime NUMERIC
@ATTRIBUTE vars.clauses.ratio NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.mean NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.coeff.variation NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.min NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.max NUMERIC
@ATTRIBUTE POSNEG.RATIO.CLAUSE.entropy NUMERIC
@ATTRIBUTE VCG.CLAUSE.mean NUMERIC
@ATTRIBUTE VCG.CLAUSE.coeff.variation NUMERIC
@ATTRIBUTE VCG.CLAUSE.min NUMERIC
@ATTRIBUTE VCG.CLAUSE.max NUMERIC
@ATTRIBUTE VCG.CLAUSE.entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY. NUMERIC
@ATTRIBUTE TRINARY. NUMERIC
@ATTRIBUTE Basic.featuretime NUMERIC
@ATTRIBUTE VCG.VAR.mean NUMERIC
@ATTRIBUTE VCG.VAR.coeff.variation NUMERIC
@ATTRIBUTE VCG.VAR.min NUMERIC
@ATTRIBUTE VCG.VAR.max NUMERIC
@ATTRIBUTE VCG.VAR.entropy NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.mean NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.stdev NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.min NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.max NUMERIC
@ATTRIBUTE POSNEG.RATIO.VAR.entropy NUMERIC
@ATTRIBUTE HORNY.VAR.mean NUMERIC
@ATTRIBUTE HORNY.VAR.coeff.variation NUMERIC
@ATTRIBUTE HORNY.VAR.min NUMERIC
@ATTRIBUTE HORNY.VAR.max NUMERIC
@ATTRIBUTE HORNY.VAR.entropy NUMERIC
@ATTRIBUTE horn.clauses.fraction NUMERIC
@ATTRIBUTE VG.mean NUMERIC
@ATTRIBUTE VG.coeff.variation NUMERIC
@ATTRIBUTE VG.min NUMERIC
@ATTRIBUTE VG.max NUMERIC
@ATTRIBUTE KLB.featuretime NUMERIC
@ATTRIBUTE CG.mean NUMERIC
@ATTRIBUTE CG.coeff.variation NUMERIC
@ATTRIBUTE CG.min NUMERIC
@ATTRIBUTE CG.max NUMERIC
@ATTRIBUTE CG.entropy NUMERIC
@ATTRIBUTE cluster.coeff.mean NUMERIC
@ATTRIBUTE cluster.coeff.coeff.variation NUMERIC
@ATTRIBUTE cluster.coeff.min NUMERIC
@ATTRIBUTE cluster.coeff.max NUMERIC
@ATTRIBUTE cluster.coeff.entropy NUMERIC
@ATTRIBUTE CG.featuretime NUMERIC

@DATA
aes_32_3_keyfind_1.cnf,1,708,2664,450,2204,0.573333333,0.208711434,0,0.204174229,0.462794918,0.618562451,0,1,1.409081811,0.007836257,0.165367895,0.004444444,0.011111111,0.876551581,0,0.01814882,0.482758621,0,0.007836257,0.291026915,0.003176044,0.015426497,2.663525158,0.050908712,0.069138697,0,0.25,1.781994609,0.00317806,0.300827008,0.000907441,0.005898367,2.038184838,0.407894737,0.004081468,0.279957471,0.002268603,0.006805808,0,0.012439024,0.208541807,0.004083485,0.023139746,3.084916036,0.319490343,0.170505104,0.167948718,0.520467836,3.047872342,0.06
aes_32_4_keyfind_1.cnf,1,912,3488,602,2976,0.514950166,0.172043011,0,0.202284946,0.464829749,0.605090709,0,1,1.396132366,0.005876469,0.163513406,0.003322259,0.008305648,0.86821906,0,0.016129032,0.47311828,0,0.005876469,0.28285243,0.002352151,0.011424731,2.641861834,0.050093017,0.068333572,0,0.25,1.77053959,0.002368896,0.293110985,0.000672043,0.00436828,1.988058351,0.403561828,0.003045404,0.277345663,0.001680108,0.005040323,0,0.009316467,0.202052435,0.003024194,0.017137097,3.045388394,0.316957363,0.172539393,0.167948718,0.520467836,3.02009121,0.08
aes_32_5_keyfind_1.cnf,1,1116,4312,754,3748,0.480106101,0.150480256,0,0.201173959,0.467093561,0.591911039,0,1,1.383008016,0.00470065,0.162394059,0.00265252,0.0066313,0.863048326,0,0.014941302,0.467449306,0,0.00470065,0.277773983,0.001867663,0.009071505,2.624243595,0.049606197,0.067843834,0,0.25,1.761656822,0.001907295,0.274314165,0.000533618,0.003468517,1.927554585,0.405282818,0.002428882,0.275709703,0.001334045,0.004002134,0,0.007446163,0.197972426,0.002401281,0.013607257,3.015708865,0.315467852,0.173576343,0.167948718,0.520467836,2.997183826,0.11
aes_64_1_keyfind_1.cnf,1,596,2780,400,2248,0.49,0.236654804,0,0.177935943,0.40776987,0.761171225,0,1,1.700614666,0.00997331,0.267903505,0.005,0.0125,1.205814352,0,0.09252669,0.391459075,0,0.00997331,0.597986128,0.004003559,0.024466192,2.543529677,0.029116831,0.0554347,0,0.25,1.360608736,0.002264235,0.568112968,0.00088968,0.005338078,2.130840835,0.289590747,0.003914591,0.538784981,0.002224199,0.008896797,0,0.021019871,0.366953011,0.004003559,0.036032028,3.438301137,0.309537009,0.226856476,0.181168831,0.48,2.760686695,0.16
aes_64_2_keyfind_1.cnf,1,1000,5176,800,4624,0.25,0.119377163,0,0.173010381,0.408592849,0.739427907,0,1,1.686630474,0.004987024,0.257482289,0.0025,0.00625,1.164044618,0,0.062283737,0.408304498,0,0.004987024,0.565938099,0.001946367,0.011894464,2.592781996,0.028510338,0.054174714,0,0.25,1.351691278,0.001047794,0.594841867,0.000432526,0.002595156,2.072719779,0.260813149,0.001972318,0.508015166,0.001081315,0.00432526,0,0.010274362,0.347532377,0.001946367,0.017517301,3.491240181,0.297132,0.2135137,0.181168831,0.48,2.826443618,0.34
aes_64_3_keyfind_1.cnf,1,1404,7572,1200,7000,0.17,0.081714286,0.01,0.171428571,0.41,0.731145739,0,1,1.679991659,0.003324762,0.254045591,0.001666667,0.004166667,1.146276147,0,0.052571429,0.413714286,0,0.003324762,0.55525079,0.001285714,0.007857143,2.573612364,0.028308174,0.053746634,0,0.25,1.34344532,0.000681667,0.600649717,0.000285714,0.001714286,2.049939184,0.251857143,0.001318095,0.497634654,0.000714286,0.002857143,0,0.006798694,0.341417291,0.001285714,0.011571429,3.473256813,0.293612827,0.209790242,0.181168831,0.48,2.798366667,0.51
aes_64_4_keyfind_1.cnf,1,1808,9968,1600,9376,0.13,0.063139932,0.01,0.170648464,0.41048066,0.727281686,0,1,1.676457095,0.002493601,0.252333589,0.00125,0.003125,1.136617376,0,0.04778157,0.416382253,0,0.002493601,0.549903064,0.000959898,0.005866041,2.556481893,0.028207092,0.053531024,0,0.25,1.338189102,0.000503146,0.605440947,0.000213311,0.001279863,2.026878557,0.246480375,0.000989761,0.492417989,0.000533276,0.002133106,0.01,0.005080141,0.338372985,0.000959898,0.008639078,3.450764526,0.291877262,0.207592448,0.181168831,0.48,2.7772616,0.72
allused-assat04-986.cnf,1,21317,63664,4683,24568,3.551996583,1.591338326,0.33,0.190613807,0.479511115,0.657420426,0,1,1.748957974,0.00099801,1.267669615,0.000427077,0.00640615,1.388247743,0,0.140874308,0.70970368,0,0.00099801,1.286779936,0.000284923,0.017014002,3.233469391,0.389401773,0.325239814,0,0.909090909,3.257053485,0.000417003,1.395567243,8.1407e-05,0.005250733,2.549884233,0.588244871,0.001210479,1.483953787,0.000203517,0.032562683,0.05,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
am_7_7shuffled-assat03-363.cnf,1,4264,14751,4165,14598,0.023769508,0.010480888,0.03,0.285313057,0.500442632,0.727148204,0,1,1.039297902,0.000665091,0.452343974,0.000480192,0.012484994,0.708447733,0,0.281956432,0.974243047,0,0.000665091,0.112548757,0.000616523,0.001096041,0.949074774,0.060135383,0.072045961,0,0.5,0.791632109,0.000357677,0.272825699,6.8503e-05,0.000685025,1.743749877,0.56404987,0.000386608,0.961667506,0.000342513,0.003699137,0.03,0.000733209,0.463554174,0.00054802,0.013906015,1.503611021,0.365547948,0.12728366,0.08847677,0.59047619,2.413846867,0.11
AProVE07-01.cnf,1,7502,28770,2673,15594,1.806584362,0.844940362,0.15,0.171412082,0.377154174,0.68619149,0,1,1.647668278,0.001317427,0.642537701,0.000748223,0.04788627,1.453660027,0,0.196165192,0.565730409,0,0.001317427,0.884603825,0.000448891,0.014877517,3.259223678,0.119725023,0.155291426,0,0.833333333,2.746317398,0.000583383,0.833894303,6.4127e-05,0.007567013,2.646058631,0.508977812,0.001169308,1.538285828,0.000256509,0.010837502,0.02,0.00332019,0.822246727,0.000384763,0.041297935,4.712279113,0.211694615,0.42750109,0.011269429,0.61038961,3.570699427,1.92
AProVE07-03.cnf,1,3114,10827,1304,7470,1.38803681,0.44939759,0.03,0.174564926,0.385361727,0.585937712,0,1,1.300205435,0.00259648,0.708996371,0.001533742,0.091257669,1.117620239,0,0.130522088,0.565327979,0,0.00259648,0.787223404,0.000937082,0.02356091,2.851926377,0.069591949,0.098553647,0,0.4,1.98728495,0.001338483,0.791388888,0.000401606,0.011780455,2.448892629,0.536947791,0.002697087,1.678259445,0.000669344,0.017135207,0.01,0.006205455,0.700458135,0.000669344,0.067603748,4.470551665,0.22348971,0.404492445,0.005992261,0.535714286,3.53732662,0.58
AProVE07-21.cnf,1,3189,11039,1203,6562,1.650872818,0.682261506,0.03,0.183328254,0.339017471,0.616590659,0,1,1.293128781,0.002737112,0.296689503,0.00166251,0.014962594,1.233961563,0,0.203444072,0.576043889,0,0.002737112,0.533597649,0.001066748,0.030630905,2.153305435,0.065400599,0.095688424,0,0.714285714,1.790270636,0.001546728,0.84260035,0.000152393,0.024687595,1.843557173,0.608655898,0.001484402,1.073984799,0.000761963,0.028497409,0,0.004769362,0.936187761,0.000914355,0.050899116,3.470533343,0.290413726,0.454365504,0.013993711,0.577777778,3.487178891,0.32
AProVE11-02.cnf,1,214734,743081,106815,552819,1.010335627,0.344166897,2.99,0.193218757,0.381028476,0.556688079,0,1,1.159061988,3.0454e-05,0.212696926,1.8724e-05,0.000149792,0.977603094,0,0.117195682,0.637223033,0.05,3.0454e-05,1.697109301,1.2662e-05,0.006351084,2.452379547,0.030973161,0.051654832,0,0.666666667,1.16568396,1.5404e-05,2.737126449,0,0.005473763,2.186691069,0.527668188,1.382e-05,3.072377622,7.236e-06,0.005696259,17.88,-1,0,-1,0,-512,-1,0,-1,0,0,20.04
AProVE11-06.cnf,1,302076,1039056,159113,779069,0.898499808,0.333714985,4.35,0.204234798,0.370637578,0.62556914,0,1,1.206699158,1.9999e-05,0.221806662,1.257e-05,8.7988e-05,1.002526699,0,0.142993753,0.686265273,0.08,1.9999e-05,1.366693326,7.702e-06,0.001958748,2.391970714,0.04057376,0.060269972,0,0.666666667,1.432794668,1.0081e-05,1.831630172,0,0.00130027,2.139722412,0.531467688,9.629e-06,1.776844674,5.134e-06,0.001298986,39.6,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
AProVE11-07.cnf,1,233177,782677,115445,549810,1.019810299,0.42354086,3.19,0.209972536,0.366254886,0.656175518,0,1,1.238481589,2.7352e-05,0.235177852,1.7324e-05,0.000112608,1.029697373,0,0.157596261,0.704641603,0.07,2.7352e-05,1.750419725,1.2732e-05,0.005381859,2.463921785,0.051104677,0.067726109,0,0.714285714,1.658653483,1.3991e-05,2.360511732,1.819e-06,0.003895891,2.116268608,0.543866063,1.4065e-05,2.161311193,7.275e-06,0.003921355,20.84,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
AProVE11-09.cnf,1,68779,234693,34058,172139,1.019466792,0.363392375,0.91,0.197851736,0.361289925,0.640819184,0,1,1.240718927,9.3665e-05,0.256997138,5.8723e-05,0.000440425,1.048691399,0,0.159446726,0.676685702,0.02,9.3665e-05,1.661620186,4.0665e-05,0.01481361,2.739350514,0.060489394,0.075731616,0,0.684210526,1.908925512,5.0085e-05,2.730553021,5.809e-06,0.01449991,2.266696792,0.566774525,5.2995e-05,2.631521615,2.9046e-05,0.01465676,1.85,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
AProVE11-10.cnf,1,289828,1008603,142884,755157,1.028414658,0.335620275,4,0.189210985,0.384624232,0.54134701,0,1,1.145153709,2.2876e-05,0.211689259,1.3997e-05,0.000118978,0.967204387,0,0.110402208,0.627935648,0.08,2.2876e-05,2.236071761,9.27e-06,0.007444809,2.579511014,0.034226699,0.056043026,0,0.666666667,1.274661548,1.1539e-05,3.137968267,1.324e-06,0.006931009,2.253583104,0.524673677,1.0471e-05,3.256768379,5.297e-06,0.007048865,31.92,-1,0,-1,0,-512,-1,0,-1,0,0,20.08
AProVE11-11.cnf,1,96526,325263,50129,232037,0.925552076,0.401772131,1.33,0.216038821,0.350653288,0.750609923,0,1,1.266302491,6.1436e-05,0.256442185,3.9897e-05,0.000339125,1.041110738,0,0.182276964,0.776483923,0.02,6.1436e-05,1.175123912,3.0168e-05,0.005585316,2.492243667,0.076363469,0.089266988,0,0.878787879,2.135293953,3.059e-05,1.487647284,4.31e-06,0.003486513,2.267022779,0.538388274,3.4763e-05,1.186554734,1.7239e-05,0.002865922,3.95,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
AProVE11-12.cnf,1,44805,149118,17914,81028,1.501116445,0.840326801,0.55,0.22108407,0.359244025,0.74923465,0,1,1.298480975,0.000171634,0.25042933,0.000111645,0.000669867,1.066462004,0,0.19610505,0.762464827,0,0.000171634,1.020664884,8.639e-05,0.011329417,2.471470046,0.075637334,0.087887926,0,0.75,2.078302292,8.7726e-05,1.376181131,0,0.008083625,2.168743851,0.553500025,9.7618e-05,1.266579216,4.9366e-05,0.009305425,0.51,0.000478384,1.641651887,6.1707e-05,0.009552254,4.019203444,0.284722541,0.465582231,0.003474992,0.619047619,3.774373987,8.56
AProVE11-13.cnf,1,504189,1742927,249393,1300030,1.021664602,0.340682138,7.13,0.191836342,0.373555153,0.529636747,0,1,1.117493563,1.3063e-05,0.211475125,8.019e-06,0.000112273,0.988801515,0,0.130218533,0.613841219,0.14,1.3063e-05,4.563131239,4.615e-06,0.018544187,2.372918634,0.030100781,0.045096691,0,0.714285714,1.138622622,6.98e-06,8.143289471,7.69e-07,0.017634978,2.060383606,0.559457089,5.744e-06,10.036478021,3.077e-06,0.017764205,97.24,-1,0,-1,0,-512,-1,0,-1,0,0,22.28
AProVE11-15.cnf,1,66715,228274,35008,172897,0.905707267,0.320288958,0.87,0.202478933,0.369083527,0.620076304,0,1,1.207111013,9.1432e-05,0.227095016,5.713e-05,0.000342779,1.010718598,0,0.143854434,0.668496272,0.03,9.1432e-05,0.816359646,4.627e-05,0.002712598,2.492185889,0.041323369,0.061048065,0,0.666666667,1.478870433,4.6612e-05,1.141425066,5.784e-06,0.00248703,2.197080229,0.538158557,4.4152e-05,1.204426138,2.3135e-05,0.002515949,1.93,0.000209989,1.083780851,3.4703e-05,0.00379995,4.168885966,0.28807245,0.449251032,0.003344853,0.549450549,3.725204509,10.14
AProVE11-16.cnf,1,84025,282766,42666,201739,0.969366709,0.401642717,1.29,0.211491085,0.358775322,0.700810985,0,1,1.258002577,7.3399e-05,0.236898486,4.6876e-05,0.000281254,1.041635747,0,0.165798383,0.727459738,0.02,7.3399e-05,1.003092621,3.4698e-05,0.003003881,2.52987913,0.066381631,0.085955792,0,0.692307692,1.977080315,3.6837e-05,1.350774704,0,0.001943105,2.265504485,0.538646469,3.891e-05,1.187496017,1.9828e-05,0.001883622,2.88,0.00020425,1.375271661,2.4784e-05,0.003816813,4.189449234,0.279929662,0.489840585,0.004418262,0.642857143,3.792452257,18.58
bart17shuffled.cnf,1,231,1166,220,1155,0.05,0.00952381,0,0.19047619,0.443219771,1.046236729,0,1,1.370275209,0.017532468,1.048128914,0.009090909,0.118181818,0.825851149,0,0.774891775,0.774891775,0,0.017532468,0.117770272,0.014718615,0.019047619,0.647446639,0.102941176,0.140285177,0,0.294117647,0.647446639,0.005371901,0.421098876,0.001731602,0.00952381,2.08723307,0.584415584,0.042266824,0.361038247,0.018181818,0.074458874,0,0.033405671,1.081829101,0.018181818,0.236363636,0.997651503,0.124543774,0.456174373,0.017566375,0.181818182,1.949123841,0.15
bc57-sensors-1-k303-unsatshuffled-assat03-406.cnf,1,435701,1379987,113534,616639,2.837625733,1.237917161,8.24,0.18411745,0.47704282,0.721591134,0,1,1.373063908,2.8832e-05,1.11953597,1.7616e-05,0.002571917,1.112750605,0,0.188554405,0.837108908,0.09,2.8832e-05,1.217648136,9.73e-06,0.000465426,2.939524242,0.163392318,0.162657027,0,0.886363636,2.544956495,1.2479e-05,1.340923185,0,0.000243254,2.788003166,0.502749583,4.9746e-05,1.225857896,8.108e-06,0.000608135,20.41,-1,0,-1,0,-512,-1,0,-1,0,0,20.03
blocks-4-ipc5-h21-unknown.cnf,1,136756,905980,11109,651449,11.310378972,0.39071516,7.49,0.017052755,0.158061454,1.976760755,0,1,1.171839211,0.00045136,3.231675737,0.000180034,0.037537132,1.236749669,0,0.77990756,0.815532759,0.08,0.00045136,2.268178431,1.0745e-05,0.006233796,5.708272617,0.392096353,0.337440578,0,0.985037406,4.217604924,0.000315817,2.95251841,4.605e-06,0.006055731,4.52458861,0.859068016,0.000339191,1.96147268,9.21e-06,0.004227499,1.08,-1,0,-1,0,-512,-1,0,-1,0,0,21.45
blocks-blocks-36-0120-NOTKNOWN.cnf,1,489685,8779920,343787,5921775,0.424384866,0.48265005,11.14,0.058054722,0.785984882,0.508566351,0,1,0.655976267,6.361e-06,3.294423765,5.818e-06,0.00388031,0.182181961,0,0.960198589,0.997691233,0.57,6.361e-06,1.899284102,1.013e-06,0.000681552,1.922583046,0.425003209,0.324551373,0,0.99375,1.779598254,5.586e-06,2.169470074,6.75e-07,0.000680877,1.847221044,0.960188119,0.00014589,0.713059115,6.75e-07,0.000906147,186.66,-1,0,-1,0,-512,-1,0,-1,0,0,20.24
blocks-blocks-36-0160-NOTKNOWN.cnf,1,652445,11706080,506547,8847935,0.288024606,0.323029611,15.7,0.057250308,0.788816821,0.504292789,0,1,0.650036838,4.313e-06,3.329752681,3.948e-06,0.002633517,0.179325287,0,0.960658052,0.99779474,0.87,4.313e-06,1.906187057,6.78e-07,0.000456152,1.78251124,0.426119802,0.325760837,0,0.99375,1.681495524,3.793e-06,2.173988533,4.52e-07,0.0004557,1.709155969,0.960651045,0.000100954,0.697248811,4.52e-07,0.000606469,403.44,-1,0,-1,0,-512,-1,0,-1,0,0,20.39
blocks-blocks-36-0170-NOTKNOWN.cnf,1,693135,12437620,547237,9579475,0.266608435,0.29836134,16.74,0.057125991,0.789254478,0.503631733,0,1,0.649107396,3.991e-06,3.335191623,3.655e-06,0.002437701,0.178872907,0,0.960729059,0.997810736,0.96,3.991e-06,1.907200796,6.26e-07,0.000421317,1.759083495,0.42629517,0.325950035,0,0.99375,1.664878644,3.511e-06,2.174625156,4.18e-07,0.0004209,1.686049705,0.960722587,9.3726e-05,0.69471269,4.18e-07,0.000560156,470.4,-1,0,-1,0,-512,-1,0,-1,0,0,20.39
blocks-blocks-36-0180-SAT.cnf,1,733825,13169160,587927,10311015,0.248156659,0.27719337,18.01,0.057019314,0.789630034,0.503064345,0,1,0.648307064,3.715e-06,3.339854411,3.402e-06,0.002268989,0.178481961,0,0.96078999,0.997824462,1.02,3.715e-06,1.908059388,5.82e-07,0.000391426,1.738538847,0.426446263,0.32611288,0,0.99375,1.650255887,3.268e-06,2.175158332,3.88e-07,0.000391038,1.665783471,0.960783977,8.7461e-05,0.692516969,3.88e-07,0.000520414,543.01,-1,0,-1,0,-512,-1,0,-1,0,0,20.43
blocks-blocks-37-1120-NOTKNOWN.cnf,1,516641,9436757,360990,6342632,0.431178149,0.487829816,11.26,0.056914858,0.79005171,0.502490596,0,1,0.64802009,6.048e-06,3.360840088,5.54e-06,0.003900385,0.178882347,0,0.961021071,0.997795237,0.6,6.048e-06,1.919402767,9.46e-07,0.000671488,1.91080046,0.426006782,0.32592083,0,0.99408284,1.740346193,5.324e-06,2.18686956,6.31e-07,0.000670857,1.834881443,0.961011927,0.000144193,0.714648016,6.31e-07,0.000892847,183.05,-1,0,-1,0,-512,-1,0,-1,0,0,20.24
blocks-blocks-37-1130-NOTKNOWN.cnf,1,559571,10223027,403920,7128902,0.38535106,0.434025464,13.25,0.056659497,0.79095127,0.501130116,0,1,0.646119609,5.404e-06,3.372097033,4.951e-06,0.003485839,0.177991842,0,0.961165268,0.997827997,0.7,5.404e-06,1.921449542,8.42e-07,0.000597427,1.866018253,0.426367586,0.326308937,0,0.99408284,1.711286035,4.759e-06,2.188131428,5.61e-07,0.000596866,1.790977898,0.961157132,0.000129654,0.709395881,5.61e-07,0.000794372,257.1,-1,0,-1,0,-512,-1,0,-1,0,0,20.31
blocks-blocks-37-1150-SAT.cnf,1,645431,11795567,489780,8701442,0.317797787,0.355587614,15.64,0.056287222,0.792262678,0.499145443,0,1,0.643325709,4.454e-06,3.388466152,4.083e-06,0.00287476,0.17667387,0,0.961375482,0.997875754,0.87,4.454e-06,1.924325234,6.9e-07,0.000489459,1.797366738,0.426899443,0.326879474,0,0.99408284,1.666486386,3.926e-06,2.189845879,4.6e-07,0.000488999,1.723627907,0.961368817,0.00010787,0.701560423,4.6e-07,0.000650812,377.51,-1,0,-1,0,-512,-1,0,-1,0,0,20.37
c10idw_i.cnf,1,196306,582994,32750,247614,4.994076336,1.354446841,2.11,0.132262312,0.375598406,0.692025237,0,1,1.769593319,0.000118927,0.374412618,6.1069e-05,0.001496183,1.620591783,0,0.119383395,0.468018771,0.02,0.000118927,2.016291154,2.827e-05,0.014219713,2.996120731,0.17126967,0.149648022,0,0.965811966,2.882654523,4.081e-05,2.376965239,0,0.007123991,2.51554724,0.443488656,9.7282e-05,1.759738132,2.0193e-05,0.008254784,1.73,-1,0,-1,0,-512,-1,0,-1,0,0,20.06
c6288mulmitershuffled-assat03-346.cnf,1,9540,61421,9533,61414,0.000734291,0.000113981,0.12,0.155225193,0.463224746,0.742492174,0,1,1.505830713,0.000355785,0.39951074,0.000209798,0.007028218,1.059125051,0,0.22978474,0.693229557,0.01,0.000355785,0.905243651,0.000162829,0.005210538,2.500494812,0.114873632,0.083087109,0,0.666666667,2.615662008,0.00013885,0.835491668,1.6283e-05,0.002198196,2.458350955,0.461783958,0.000187729,0.75140741,9.7698e-05,0.001579444,0.16,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
clauses-8renamed-assat05-1964.cnf,1,1461771,5687554,447289,2172392,2.268068296,1.618106677,106.29,0.205897002,0.397002866,1.081922236,0,1,1.279904822,7.686e-06,1.298504766,4.471e-06,0.000172148,1.235899923,0,0.536124235,0.783747593,0.27,7.686e-06,18.30637024,3.222e-06,0.01403568,1.334831187,0.322106119,0.157438768,0,0.999409468,1.797223025,5.925e-06,23.693887585,1.381e-06,0.014027855,1.733814575,0.894630895,1.6356e-05,5.270242059,2.302e-06,0.009699447,312.4,-1,0,-1,0,-512,-1,0,-1,0,0,107.13
comb1shuffled.cnf,1,5910,16804,1686,8377,2.505338078,1.005968724,0.06,0.201265369,0.483298753,0.788171959,0,1,1.404693806,0.001763924,0.364363366,0.00118624,0.016607355,1.159595216,0,0.304882416,0.777366599,0,0.001763924,0.48087318,0.000835621,0.010863077,2.882424313,0.09087497,0.092846461,0,0.806451613,2.544012852,0.000858916,0.533024923,0.000238749,0.004774979,2.285159226,0.528828936,0.001315102,0.684034605,0.000596872,0.009191835,0.01,0.002648697,0.692623152,0.000716247,0.032947356,3.649540918,0.180182661,0.533096372,0.026999316,0.590909091,3.533449919,0.25
countbitsarray04_32.cnf,1,8750,25865,4390,19663,0.993166287,0.315414738,0.1,0.223261964,0.361496911,0.907538165,0,1,1.354881371,0.000684495,0.353065878,0.000455581,0.006150342,1.126102509,0,0.340538066,0.683517266,0,0.000684495,0.176728968,0.000406856,0.003356558,1.773356877,0.062329561,0.071316976,0,0.8,1.704746549,0.000257841,0.281338125,5.0857e-05,0.001932564,1.433209717,0.490464324,0.000503843,0.329955956,0.000254285,0.003102273,0.03,0.000816954,0.357661297,0.000254285,0.007577684,2.693608912,0.153327053,0.299026566,0.034899329,0.628571429,2.514881871,0.24
countbitsrotate032.cnf,1,8527,25484,4641,19097,0.837319543,0.334450437,0.07,0.243022464,0.365290069,0.80108516,0,1,1.167941573,0.000609235,0.308631482,0.000430942,0.007756949,0.963585558,0,0.316018223,0.866575902,0,0.000609235,0.916111765,0.000471278,0.007226266,1.515257469,0.08767308,0.067611732,0,0.6,1.470022745,0.000252005,1.06086544,0.000104728,0.003403676,1.307063125,0.494685029,0.000449333,0.975204768,0.000261821,0.005393517,0.04,0.001397073,1.03689482,0.00036655,0.010629942,2.753726716,0.148766798,0.564932685,0.010093693,0.666666667,2.581199381,0.57
countbitssrl064.cnf,1,75103,225116,27388,139451,1.742186359,0.614301798,0.9,0.196398735,0.375566775,0.953813594,0,1,1.426562713,0.000112852,0.529576881,7.3025e-05,0.002373302,1.254067906,0,0.325505016,0.671318241,0.01,0.000112852,1.714047513,5.7368e-05,0.00410897,1.726917085,0.076697828,0.052812017,0,0.84375,1.685906612,4.7703e-05,1.819337468,7.171e-06,0.00183577,1.476255358,0.542513141,0.000154164,1.39079629,4.3026e-05,0.003183914,1.19,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
countbitswegner128.cnf,1,98048,293759,36796,170644,1.664637461,0.721472774,1.7,0.215630201,0.417746858,0.891308944,0,1,1.361366324,7.7804e-05,0.767523487,5.4354e-05,0.003505816,1.078436304,0,0.449889829,0.737535454,0.02,7.7804e-05,0.337945012,3.5161e-05,0.000802841,1.534198105,0.093788365,0.096649448,0,0.941605839,1.573325017,3.6277e-05,0.730530254,5.86e-06,0.0007794,1.618999713,0.594606315,0.000167802,1.305078449,3.5161e-05,0.000796981,2.13,8.8442e-05,0.894934343,3.5161e-05,0.004477157,2.599233269,0.162447409,0.302449931,0.003484656,0.619047619,2.352298119,2.08
cube-11-h14-sat.cnf,1,509512,1529045,134938,885495,2.775897079,0.726768644,9.74,0.152387083,0.374475449,0.552037896,0,1,1.474617265,2.5676e-05,0.308833705,1.4822e-05,0.000148216,1.423079387,0,0.164610754,0.585761636,0.11,2.5676e-05,10.316533006,7.905e-06,0.014368235,2.976026002,0.162557202,0.120911864,0,0.998863313,3.000963438,1.148e-05,13.747759281,2.259e-06,0.010910282,1.793232251,0.489348895,2.6837e-05,8.952208486,6.776e-06,0.011662404,28.57,-1,0,-1,0,-512,-1,0,-1,0,0,21.29
dated-10-17-u.cnf,1,229544,1070757,62370,393294,2.680359147,1.722535813,3.13,0.158583655,0.34628096,1.049870403,0,1,1.305242794,4.1834e-05,0.378509473,3.2067e-05,0.0001924,0.971554531,0,0.567308426,0.927674971,0.04,4.1834e-05,0.553648755,1.5256e-05,0.000104248,2.866164098,0.239777697,0.158491042,0,0.80952381,3.130810935,2.6755e-05,0.505438991,7.628e-06,7.1194e-05,2.608284499,0.745020265,4.0771e-05,0.55595979,1.0171e-05,0.000101705,6.12,6.3205e-05,0.654135198,7.628e-06,0.000205953,3.628911466,0.140332816,0.718074315,0.027401385,0.611111111,3.208696954,11.39
