@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute nvarsOrig numeric
@attribute nclausesOrig numeric
@attribute nvars numeric
@attribute nclauses numeric
@attribute reducedVars numeric
@attribute reducedClauses numeric
@attribute Pre.featuretime numeric
@attribute vars.clauses.ratio numeric
@attribute POSNEG.RATIO.CLAUSE.mean numeric
@attribute POSNEG.RATIO.CLAUSE.coeff.variation numeric
@attribute POSNEG.RATIO.CLAUSE.min numeric
@attribute POSNEG.RATIO.CLAUSE.max numeric
@attribute POSNEG.RATIO.CLAUSE.entropy numeric
@attribute VCG.CLAUSE.mean numeric
@attribute VCG.CLAUSE.coeff.variation numeric
@attribute VCG.CLAUSE.min numeric
@attribute VCG.CLAUSE.max numeric
@attribute VCG.CLAUSE.entropy numeric
@attribute UNARY numeric
@attribute BINARY. numeric
@attribute TRINARY. numeric
@attribute Basic.featuretime numeric
@attribute VCG.VAR.mean numeric
@attribute VCG.VAR.coeff.variation numeric
@attribute VCG.VAR.min numeric
@attribute VCG.VAR.max numeric
@attribute VCG.VAR.entropy numeric
@attribute POSNEG.RATIO.VAR.mean numeric
@attribute POSNEG.RATIO.VAR.stdev numeric
@attribute POSNEG.RATIO.VAR.min numeric
@attribute POSNEG.RATIO.VAR.max numeric
@attribute POSNEG.RATIO.VAR.entropy numeric
@attribute HORNY.VAR.mean numeric
@attribute HORNY.VAR.coeff.variation numeric
@attribute HORNY.VAR.min numeric
@attribute HORNY.VAR.max numeric
@attribute HORNY.VAR.entropy numeric

@attribute horn.clauses.fraction numeric
@attribute VG.mean numeric
@attribute VG.coeff.variation numeric
@attribute VG.min numeric
@attribute VG.max numeric
@attribute KLB.featuretime numeric
@attribute CG.mean numeric
@attribute CG.coeff.variation numeric
@attribute CG.min numeric
@attribute CG.max numeric
@attribute CG.entropy numeric
@attribute cluster.coeff.mean numeric
@attribute cluster.coeff.coeff.variation numeric
@attribute cluster.coeff.min numeric
@attribute cluster.coeff.max numeric
@attribute cluster.coeff.entropy numeric
@attribute CG.featuretime numeric

@data
b21_C-mbd14-0295.wcnf,1,24168,63673,0,0,-512,-512,2.77,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b21_C-mbd14-0349.wcnf,1,24168,63673,0,0,-512,-512,2.77,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b21-s_PathRelaxation_FS_28.wcnf,1,17427,50516,0,0,-512,-512,2.99,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b21-s_PathRelaxation_FS_42.wcnf,1,17427,50524,0,0,-512,-512,2.96,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b21-s_PathRelaxation_FS_47.wcnf,1,17443,50564,0,0,-512,-512,2.99,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b21-s_PathRelaxation_FS_48.wcnf,1,17443,50568,0,0,-512,-512,3,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b21-s_PathRelaxation_Set_FS_31.wcnf,1,49714,159713,0,0,-512,-512,28.11,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b22_C-mbd14-0222.wcnf,1,35538,93056,0,0,-512,-512,5.76,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b22_C-mbd14-0223.wcnf,1,35538,93056,0,0,-512,-512,5.75,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b22_C-mbd14-0240.wcnf,1,35538,93056,0,0,-512,-512,8.16,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b22_C-mbd14-0241.wcnf,1,35538,93056,0,0,-512,-512,8.21,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b22_C-mbd14-0300.wcnf,1,35538,93056,0,0,-512,-512,5.75,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bnn-last-layer-f10.wcnf,1,29987,269084,0,0,-512,-512,24.99,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brock200_2clq.wcnf,1,200,10224,0,0,-512,-512,0.06,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brock400_4clq.wcnf,1,400,20435,0,0,-512,-512,0.21,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c-fat500-2clq.wcnf,1,500,116111,0,0,-512,-512,6.43,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5315_F1@0.wcnf,1,554,1201,356,355,0.556179775,2.383098592,0,1.002816901,0,0,0,0,0,0.005617978,0,0.005617978,0.005617978,0,0,1,1,0,0.005617978,9.394184596,0.002816901,1,0.019307654,1,0,1,1,0,0.005617978,9.394184596,0.002816901,1,0.019307654,1,0.005617978,9.394184596,0.002816901,1,0,0,0,0,0,0,0,0,0,0,0,0
c6_DD_s3_f1_e2_v1-bug-fourvec-gate-0dimacsseqfiltered.wcnf,1,169938,454050,0,0,-512,-512,217.54,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal_n5_i7_N1000_uai13_harddeps_int.wcnf,1,61600,221790,0,0,-512,-512,29.48,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal_n5_i8_N10000_uai13_harddeps_int.wcnf,1,61600,221790,0,0,-512,-512,29.59,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal_n5_i9_N10000_uai13_constant_int.wcnf,1,61600,221790,0,0,-512,-512,29.64,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal_n6_i1_N500_uai13_harddeps_int.wcnf,1,328107,1206162,71,70,4620.225352113,17229.885714286,0.32,1.014285714,0,0,0,0,0,0.028169014,0,0.028169014,0.028169014,0,0,1,1,0,0.028169014,4.123538702,0.014285714,1,0.074022596,1,0,1,1,0,0.028169014,4.123538702,0.014285714,1,0.074022596,1,0.028169014,4.123538702,0.014285714,1,0,0,0,0,0,0,0,0,0,0,0,0
causal_n6_i3_N500_uai14_harddeps_int.wcnf,1,12764,46236,0,0,-512,-512,1.73,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal_n6_i8_N1000_uai14_constant_int.wcnf,1,12764,46236,0,0,-512,-512,1.73,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal_n7_i10_N1000_uai14_constant_int.wcnf,1,40290,145910,0,0,-512,-512,16.15,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal_n7_i7_N1000_uai14_harddeps_int.wcnf,1,40290,145910,0,0,-512,-512,16.65,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal_n7_i8_N1000_uai14_constant_int.wcnf,1,40290,145910,0,0,-512,-512,16.19,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
causal_n7_i9_N1000_uai14_harddeps_int.wcnf,1,40290,145910,0,0,-512,-512,16.7,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cleve.wcnf,1,19400,285696,0,0,-512,-512,66.47,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cleveland.wcnf,1,41362,334728,0,0,-512,-512,76.94,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cloud.wcnf,1,18940,97364,0,0,-512,-512,6.56,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf_10_center.wcnf,1,182404,703588,0,0,-512,-512,254.71,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf_10.wcnf,1,259443,1057939,0,0,-512,-512,495.72,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf_12_center.wcnf,1,201204,768788,0,0,-512,-512,297.44,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf_12.wcnf,1,289958,1171279,0,0,-512,-512,603.15,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf_small.wcnf,1,12617,47065,0,0,-512,-512,1.39,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf10p8.wcnf,1,64984,293717,0,0,-512,-512,47.12,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf12t9.wcnf,1,74960,341160,0,0,-512,-512,65.67,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf13p8.wcnf,1,79744,360497,0,0,-512,-512,71.84,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf13p9.wcnf,1,87124,393887,0,0,-512,-512,79.79,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf14t7.wcnf,1,82880,377240,0,0,-512,-512,79.88,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf15p7.wcnf,1,95980,433955,0,0,-512,-512,104.38,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf16p6.wcnf,1,99670,450650,0,0,-512,-512,111.67,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf16p7.wcnf,1,94504,427287,0,0,-512,-512,100.6,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf17p10.wcnf,1,113692,514091,0,0,-512,-512,145.39,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf18d7.wcnf,1,83240,378880,0,0,-512,-512,80.88,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf18p4.wcnf,1,88600,400587,0,0,-512,-512,86.2,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf18p5.wcnf,1,103360,467355,0,0,-512,-512,121.3,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf18p8.wcnf,1,118120,534135,0,0,-512,-512,156.69,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf18t9.wcnf,1,118160,537960,0,0,-512,-512,163.31,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf20d10.wcnf,1,97640,444480,0,0,-512,-512,111.74,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf20p5.wcnf,1,109264,494067,0,0,-512,-512,134.34,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf20p7.wcnf,1,123286,557498,0,0,-512,-512,171.84,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf8p7.wcnf,1,50962,230276,0,0,-512,-512,28.74,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf9p10.wcnf,1,60556,273683,0,0,-512,-512,39.66,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnf9p8.wcnf,1,59080,267005,0,0,-512,-512,38.84,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compas_train_1_CNF_5_1.wcnf,1,24404,149513,0,0,-512,-512,11.05,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compas_train_8_CNF_2_1.wcnf,1,13655,65837,0,0,-512,-512,2.81,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compas_train_9_DNF_3_1.wcnf,1,15321,81588,0,0,-512,-512,3.75,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
credit_train_0_CNF_4_1.wcnf,1,111547,1586298,0,0,-512,-512,1192.67,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ctrl.wcnf,1,15720,38700,0,0,-512,-512,1.26,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
divider-debugdimacs.wcnf,1,186740,610475,0,0,-512,-512,404.21,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
divider-problemdimacs_2filtered.wcnf,1,228856,750705,0,0,-512,-512,0.21,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dividers1dimacsfiltered.wcnf,1,45552,162982,0,0,-512,-512,26.48,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dividers9dimacsfiltered.wcnf,1,45552,162982,0,0,-512,-512,0.05,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dp06s06shuffledcnf.wcnf,1,2752,9954,0,0,-512,-512,0.06,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dp07s07shuffledcnf.wcnf,1,3649,13291,0,0,-512,-512,0.07,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_non-strict_stb_200_005_0_10_3.wcnf,1,76190,188290,0,0,-512,-512,18.45,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_non-strict_stb_200_005_1_10_0.wcnf,1,76190,188290,0,0,-512,-512,18.11,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_non-strict_stb_200_005_3_10_0.wcnf,1,76190,188290,0,0,-512,-512,18.56,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_non-strict_stb_200_005_3_10_1.wcnf,1,76190,188290,0,0,-512,-512,18.24,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_non-strict_stb_200_005_4_10_4.wcnf,1,76190,188290,0,0,-512,-512,18.18,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_non-strict_stb_200_01_2_10_1.wcnf,1,76190,188290,0,0,-512,-512,17.34,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_non-strict_stb_200_01_4_10_4.wcnf,1,76190,188290,0,0,-512,-512,17.21,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_strict_com_100_005_0_30_3.wcnf,1,14000,168070,0,0,-512,-512,8.35,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_strict_com_150_005_0_15_2.wcnf,1,40500,334260,0,0,-512,-512,34.04,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_strict_com_150_005_3_30_0.wcnf,1,36000,486120,0,0,-512,-512,67.01,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_strict_com_150_005_4_15_1.wcnf,1,40500,334260,0,0,-512,-512,34.23,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_strict_com_150_02_4_8_3.wcnf,1,42600,225354,0,0,-512,-512,16.73,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_strict_com_200_005_1_40_1.wcnf,1,64000,1120160,0,0,-512,-512,347.63,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_strict_com_200_005_4_20_3.wcnf,1,72000,756180,0,0,-512,-512,168.23,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
extension-enforcement_strict_com_200_02_1_10_0.wcnf,1,76000,475190,0,0,-512,-512,71.58,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff4a1d84-d490-11df-9e6c-00163e3d3b7c_l3.wcnf,1,62441,141710,0,0,-512,-512,1.79,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fpu8-problemdimacs_24filtered.wcnf,1,160192,548848,0,0,-512,-512,301.75,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frb35-17-1partial.wcnf,1,595,28548,595,27953,0,0.02128573,0.03,0.02128573,0.3324509,0.051520167,0,0.333333333,0.018353445,0.005037568,0.017143054,0.003361345,0.005042017,0.018353445,0,0.002647301,1,0,0.005037568,8.104895449,0.001788717,1,4.179602264,1,0,1,1,0,0.005037568,8.104895449,0.001788717,1,4.179602264,1,0.003423874,0.285772673,0.001788717,0.021249955,0,0,0,0,0,0,0,0,0,0,0,0.02
frb35-17-2partial.wcnf,1,595,28547,595,27952,0,0.021286491,0.02,0.021286491,0.332033486,0.062568427,0,0.333333333,0.025522284,0.005035463,0.020801852,0.003361345,0.005042017,0.025522284,0,0.003899542,1,0,0.005035463,8.108079525,0.001896108,1,4.122576508,1,0,1,1,0,0.005035463,8.108079525,0.001896108,1,4.122576508,1,0.003419668,0.271733566,0.001931883,0.021250716,0,0,0,0,0,0,0,0,0,0,0,0.02
frb35-17-3partial.wcnf,1,595,28631,595,28036,0,0.021222714,0.02,0.021222714,0.332168165,0.059226406,0,0.333333333,0.023260939,0.005036142,0.019696076,0.003361345,0.005042017,0.023260939,0,0.003495506,1,0,0.005036142,8.107457423,0.001605079,1,4.292485341,1,0,1,1,0,0.005036142,8.107457423,0.001605079,1,4.292485341,1,0.003420812,0.300257874,0.001640748,0.021187045,0,0,0,0,0,0,0,0,0,0,0,0.02
frb35-17-5partial.wcnf,1,595,28816,595,28221,0,0.02108359,0.02,0.02108359,0.331975007,0.06396603,0,0.333333333,0.026490828,0.005035168,0.021264007,0.003361345,0.005042017,0.026490828,0,0.00407498,1,0,0.005035168,8.108708515,0.001559123,1,4.202498774,1,0,1,1,0,0.005035168,8.108708515,0.001559123,1,4.202498774,1,0.003418397,0.279522692,0.001594557,0.021048156,0,0,0,0,0,0,0,0,0,0,0,0.02
