InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
spider_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p14.pddl,1.45,1029.52,928.22,5.21,931.55,7.11,465.34,955.51,9.71,5.03,925.62,211.27,38.71,1662.31,1656.77
spider_p15.pddl,1.72,1102.97,941.47,7.76,915.95,50.55,911.19,952.91,14.84,1800,930.55,213.69,40.92,657.99,661.12
spider_p16.pddl,131.9,978.22,1067.57,232.96,249.3,1800,1081.58,1031.76,396.06,1800,1069.22,249.49,1800,1800,1800
spider_p17.pddl,1800,1800,1800,1283.89,1800,1800,1800,1800,1800,1800,1800,274.37,1800,1800,1800
spider_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,507.48,1800,1800,1800
spider_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p01.pddl,1.7,3.18,3.27,15.35,4.2,16.79,2.35,6.96,26.5,28.09,3.23,309.71,0.54,4.78,4.91
termes_p02.pddl,13.85,15.33,12.02,192.49,6.09,188.05,3.93,7.84,316.08,335.83,12.12,252.61,0.72,9.47,9.53
termes_p03.pddl,48.85,105.35,59.2,365.85,19.64,3.33,15.45,17.81,1800,1800,58.7,289.47,1.41,32.7,33.11
termes_p04.pddl,124.47,1346.56,947.95,374.57,44.27,4.44,36.19,37.42,1800,1800,1066.8,250.55,2.8,77.29,78.24
termes_p05.pddl,1800,1176.23,910.3,1800,1800,30.72,1800,1800,1800,1800,910.5,684.44,30.16,664.71,667.96
termes_p06.pddl,1800,1219.82,961,1800,1800,151.04,1800,1800,1800,1800,1146.58,1800,153.72,1800,1800
termes_p07.pddl,1800,1800,1800,1800,1800,303.51,1800,1800,1800,1800,1800,1800,1204.91,1800,1800
termes_p08.pddl,1800,1800,1800,1800,1800,303.98,1800,1800,1800,1800,1800,1800,1170.18,1800,1800
termes_p09.pddl,1800,1800,1800,1800,313.57,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p10.pddl,1800,1800,1800,1800,311.64,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p11.pddl,40.18,108,77.38,370.26,13.4,719.72,10.98,15.44,1093.65,1155.53,77.94,251.85,1.09,24.61,24.7
termes_p12.pddl,5.96,30.15,19.51,65.97,4.58,64.91,2.82,8.36,95.01,101.2,19.6,293.06,0.64,7.77,8.05
termes_p13.pddl,249.1,1160.56,994.49,398.27,93.37,12.89,83.99,66.92,1800,1800,910.83,275.29,7.96,193.57,193.78
termes_p14.pddl,1800,1498.59,971.38,470.86,221.12,17.73,200.71,170.26,1800,1800,904.98,226.77,17.38,446.09,446.49
termes_p15.pddl,1800,1073.46,1000.02,1800,1800,111.22,1800,1800,1800,1800,919.03,1800,118.87,1800,1800
termes_p16.pddl,1800,1593.49,1071.41,1800,1800,128.22,1800,1800,1800,1800,964.06,1800,124.61,1800,1800
termes_p17.pddl,175.86,213.06,213.48,457.72,151.93,1800,133.57,139.36,1800,1800,208.9,317.75,13.34,316.27,316.36
termes_p18.pddl,71.12,146.71,152.41,381.48,33.26,1800,27.98,30.01,1800,1800,148.91,286.78,3.9,113.37,110.51
termes_p19.pddl,191.08,1171.83,817.17,406.41,71.94,14.89,63.47,67.49,1800,1800,924.29,252.75,9.94,205.41,204.41
termes_p20.pddl,1800,1154.48,960.79,473.95,257.42,35.53,239.47,200.21,1800,1800,937.06,391.64,21.27,483.44,468.49
