InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
spider_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p14.pddl,1.33,1021.38,927.22,5.35,913.4,7,444.78,942.81,4.79,5.05,926.18,211.19,35.82,1629.77,1665.25
spider_p15.pddl,1.72,1016.83,972.43,7.8,928.66,48.21,913.83,955.65,7.2,1800,948.22,213.61,38.49,646.5,640.38
spider_p16.pddl,132.95,900.41,1053.82,242.43,248.22,1800,1110.23,1070.42,250.58,1800,1096.9,249.21,1800,1800,1800
spider_p17.pddl,1800,1800,1800,1303.27,1800,1800,1800,1800,1800,1800,1577.85,275.06,1800,1800,1800
spider_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,505.01,1800,1800,1800
spider_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p01.pddl,1.73,3.16,3.27,15.4,4.24,16.49,2.29,6.96,14.64,16.59,3.26,308.47,0.52,4.68,4.97
termes_p02.pddl,13.7,15.42,11.78,190.44,6.07,189.03,3.76,7.77,181.07,200.72,11.47,256.44,0.71,9.19,9.7
termes_p03.pddl,48.34,106.22,59.06,365.39,19.36,3.28,15.08,17.94,1129.1,1245.49,58.25,293.55,1.41,31.49,32.89
termes_p04.pddl,122.71,1248.71,909.51,374.24,44.52,4.53,35.84,37.88,1800,1800,908.7,251.69,2.79,75.96,77.6
termes_p05.pddl,1800,1198.18,906.81,1800,1800,30.88,1800,1800,1800,1800,905.82,685.24,29.75,660.13,649.97
termes_p06.pddl,1800,1217.69,975.56,1800,1800,145.1,1800,1800,1800,1800,1057.75,1800,153.11,1800,1800
termes_p07.pddl,1800,1800,1800,1800,1800,366.62,1800,1800,1800,1800,1800,1800,1127.17,1800,1800
termes_p08.pddl,1800,1800,1800,1800,1800,366.66,1800,1800,1800,1800,1800,1800,1128.53,1800,1800
termes_p09.pddl,1800,1800,1800,1800,362.45,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p10.pddl,1800,1800,1800,1800,361.64,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p11.pddl,39.98,104.72,75.69,370.48,12.67,750.76,10.55,14.23,727.88,807.64,75.06,254.14,1.13,24.19,24.17
termes_p12.pddl,5.92,28.74,19.17,64.69,4.37,65.87,2.79,7.82,62.85,69.72,19.01,289.48,0.63,7.62,7.9
termes_p13.pddl,246.41,1160.59,942.31,397.32,88.44,12.01,78.68,61.64,1800,1800,907.03,275.56,7.9,191.04,189.59
termes_p14.pddl,1800,1486.04,960.6,470.49,207.76,15.98,187.82,160.9,1800,1800,1117.3,227.31,17,439.1,427.58
termes_p15.pddl,1800,1204.19,1139.82,1800,1800,98.69,1800,1800,1800,1800,923.55,1800,117.21,1800,1800
termes_p16.pddl,1800,1537.37,1084.25,1800,1800,122.26,1800,1800,1800,1800,963.38,1800,123.29,1800,1800
termes_p17.pddl,173.31,210.26,206.65,455.16,149.2,1800,129.27,131.8,1800,1800,204.51,315.82,13.27,319.16,313.48
termes_p18.pddl,70.67,147.35,145.43,381.55,31.97,1800,26.6,28.77,1800,1800,149.14,288.59,3.86,111.45,110.08
termes_p19.pddl,189,1124.33,945.78,404.99,70.57,13.92,61.36,65.25,1800,1800,848.45,251.76,9.85,206.16,201.1
termes_p20.pddl,1800,1084.74,999.55,471.36,254.52,33.23,230.99,187.85,1800,1800,1054.89,393.3,20.91,486.61,485.24
