InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
spider_p15.pddl,1.73,1800,956.63,7.99,920.72,51.01,909.24,956.68,7.24,1800,931.61,213.71,41.47,687.1,698.49
spider_p16.pddl,133.18,1800,1067,240.32,238.08,1800,1120.68,1065.14,255.5,1800,1800,250.08,1800,1800,1800
spider_p17.pddl,1800,1800,1800,1215.95,1800,1800,1800,1800,1800,1800,1800,275.23,1800,1800,1800
spider_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,513.78,1800,1800,1800
spider_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p01.pddl,1.75,3.35,3.3,15.42,4.28,16.51,2.37,7.27,16.02,16.62,3.37,309.28,0.56,5.09,5.23
termes_p02.pddl,13.94,16.46,12.43,192.73,6.07,188.72,4.02,8.18,179.86,199.74,12.62,255.46,0.76,10.05,10.13
termes_p03.pddl,49,109.03,61.14,365.82,20.01,3.4,15.97,18.65,1800,1800,62.31,304.66,1.39,34.97,34.84
termes_p04.pddl,124.64,1800,906.68,374.86,44.68,4.63,36.97,39.96,1800,1800,907.09,255.7,2.77,81.42,80.58
termes_p05.pddl,1800,1110.59,963.66,1800,1800,32.17,1800,1800,1800,1800,905.42,1800,31.41,680.38,692.82
termes_p06.pddl,1800,1800,1800,1800,1800,155.84,1800,1800,1800,1800,1800,1800,164.98,1800,1800
termes_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1301.4,1800,1800
termes_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1303.19,1800,1800
termes_p09.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p10.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p11.pddl,40.53,111.78,82.28,370.95,13.38,716.55,10.99,14.6,866.06,779.95,79.79,253.35,1.17,25.84,26.61
termes_p12.pddl,6,30.7,20.31,64.78,4.44,64.61,2.79,7.93,76.71,68.3,20.8,286.74,0.66,8.27,8.68
termes_p13.pddl,1800,1165.01,1800,400.9,90.61,13.58,83.59,63.29,1800,1800,1800,276.53,8.29,202.7,203.24
termes_p14.pddl,1800,1800,967.95,1800,1800,18.33,1800,164.38,1800,1800,913.29,226.02,18.54,453.25,466.11
termes_p15.pddl,1800,1800,1004.81,1800,1800,114.23,1800,1800,1800,1800,1800,1800,128.19,1800,1800
termes_p16.pddl,1800,1800,1800,1800,1800,134.99,1800,1800,1800,1800,1800,1800,135.35,1800,1800
termes_p17.pddl,174.51,229.66,223.72,461.91,147.48,1800,142.79,134.49,1800,1800,222.94,315.47,14.49,338.29,338.27
termes_p18.pddl,72.83,156.43,159.59,382.59,31.88,1800,28.11,29.22,1800,1800,160.77,285.68,4.16,113.88,118.31
termes_p19.pddl,195.28,1800,1800,407.81,70.64,15.9,65.43,65.85,1800,1800,1800,254.48,10.77,211.56,214.84
termes_p20.pddl,1800,1115.48,1800,1800,1800,37.89,1800,1800,1800,1800,1800,396.39,23.17,518.26,504.84
