InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
spider_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p14.pddl,1.39,1032.57,928.12,5.22,909.58,7.06,457.98,942.75,4.71,5.04,928.37,211.15,36.45,1699.56,1676.85
spider_p15.pddl,1.72,1159.74,932.71,7.79,949.95,50.37,912.87,970.11,7.16,1800,936.11,214.57,38.91,671.41,659.45
spider_p16.pddl,132.44,982.15,1058.2,235.22,241.8,1800,1117.36,1030.35,251.59,1800,1053.58,250.19,1800,1800,1800
spider_p17.pddl,1800,1800,1800,1297.02,1800,1800,1800,1800,1800,1800,1800,275.39,1800,1800,1800
spider_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,509.69,1800,1800,1800
spider_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p01.pddl,1.73,3.3,3.27,15.41,4.26,16.5,2.32,6.82,14.85,16.6,3.26,309.66,0.54,4.93,5.1
termes_p02.pddl,14.07,16.34,12.02,191.01,6.1,186.06,3.97,7.63,183.9,199.89,12.07,257.01,0.73,9.64,10.02
termes_p03.pddl,49.66,112.6,59.8,365.6,19.97,3.43,15.81,17.75,1800,1800,59.77,290.72,1.4,34.45,34.02
termes_p04.pddl,125.46,1344.97,977.28,374.76,44.64,4.63,36.23,37.9,1800,1800,1045.81,252.98,2.85,80.8,80.11
termes_p05.pddl,1800,1191.46,903.97,1800,1800,32.3,1800,1800,1800,1800,912.35,681.2,30.53,684.25,677.16
termes_p06.pddl,1800,1188.81,1166.89,1800,1800,151.6,1800,1800,1800,1800,978.77,1800,156.93,1800,1800
termes_p07.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1217.72,1800,1800
termes_p08.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1248.85,1800,1800
termes_p09.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p10.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p11.pddl,40.36,109.1,75.2,370.2,12.82,718.77,10.48,14.73,714.28,897.88,77.76,251.98,1.14,24.81,25.43
termes_p12.pddl,5.95,30.53,18.95,65.67,4.34,65.1,2.69,7.96,64.49,72,19.49,293.22,0.65,7.88,8.1
termes_p13.pddl,250.68,1107.22,911.8,399.32,88.41,12.87,79.29,63.09,1800,1800,921.6,274.12,7.92,195.84,197.49
termes_p14.pddl,1800,1426.68,954.81,472.07,208.16,17.32,191.25,164.35,1800,1800,1070.44,227.44,17.08,450.33,443.86
termes_p15.pddl,1800,1108.83,921.84,1800,1800,108.21,1800,1800,1800,1800,945.22,1800,120.41,1800,1800
termes_p16.pddl,1800,1800,1800,1800,1800,126.06,1800,1800,1800,1800,989.56,1800,123.84,1800,1800
termes_p17.pddl,175.66,215.76,203.49,456.74,147.52,1800,130.25,134.63,1800,1800,207.1,314.52,13.4,329.66,322.08
termes_p18.pddl,71.11,154.3,145.56,381.58,31.77,1800,27.11,29.42,1800,1800,146.83,292.22,3.91,113.6,113.46
termes_p19.pddl,188.42,1164.44,866.21,406.47,70.69,13.83,61.42,65.23,1800,1800,802.53,251.22,10.13,211.2,208.37
termes_p20.pddl,1800,1032.4,953.1,476.32,255.62,33.04,231.76,192.73,1800,1800,904.34,394.3,21.54,492.05,492.43
