InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
spider_p11.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,495.5,1800,1800,1800
spider_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p14.pddl,1.37,977.7,961.31,5.29,1017.74,7.07,447.45,1045.36,4.81,5.05,925.01,211.34,35.48,1558.39,1558.52
spider_p15.pddl,1.74,1031.6,927.36,7.89,912.97,45.86,911.53,950.1,7.16,7.84,926.81,213.78,37.57,607.56,607.05
spider_p16.pddl,143.19,876.47,1087.15,240.54,249.69,1800,1071.2,1070.42,249.22,147.32,1092.91,248.3,1800,1800,1800
spider_p17.pddl,1800,1509.32,1514.61,1294.46,1534.36,1800,1800,1800,1800,1177.32,1384.67,276.04,1800,1800,1800
spider_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,507.37,1800,1800,1800
spider_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p01.pddl,1.68,2.94,3.22,15.46,4.06,16.5,2.24,6.72,15.14,16.53,3.19,307.69,0.52,4.25,4.39
termes_p02.pddl,13.51,14.46,11.29,192.51,5.73,188,3.82,7.53,185.93,200.61,10.92,254.68,0.7,7.97,8.1
termes_p03.pddl,48.25,99.69,54.13,365,18.78,3.06,15.48,17.19,1159.12,1250.35,55.28,292.4,1.32,26.27,26.14
termes_p04.pddl,122.22,1262.87,984.25,373.24,42.34,4.11,36.16,36.28,1800,1800,1009.96,252.39,2.57,67.69,65.24
termes_p05.pddl,1800,1089.97,901.93,1800,449.88,27.5,1800,1800,1800,1800,918.87,678.26,26.33,606.57,586.52
termes_p06.pddl,1800,1239.67,990.41,1800,447.9,134.57,1800,1800,1800,1800,1029.85,1378.27,132.85,1800,1800
termes_p07.pddl,1800,1800,1800,1800,441.98,436.69,1800,1800,1800,1800,1800,1800,1005.1,1800,1800
termes_p08.pddl,1800,1800,1800,1800,441.24,434.55,1800,1800,1800,1800,1800,1800,1034.2,1800,1800
termes_p09.pddl,1800,1800,1800,1800,446.14,444.5,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p10.pddl,1800,1800,1800,1800,448.06,442.82,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p11.pddl,39.76,97.24,66.59,369.31,12.8,773.21,10.12,14.19,712.85,782.4,69.38,252.78,1.09,21.46,21.79
termes_p12.pddl,5.93,27.41,17.08,71.86,4.39,70.69,2.69,7.87,63.16,70.18,17.91,293.16,0.61,6.75,7.17
termes_p13.pddl,247.74,1050.56,1033.2,397.65,88.16,11.93,76.45,61.09,1800,1800,940.19,275.66,7.35,172.67,174.89
termes_p14.pddl,453.28,756.71,984.33,466.52,208.05,15.9,182.27,157.29,1800,1800,946.36,225.86,15.87,402.55,405.81
termes_p15.pddl,1800,1084.29,933.89,1800,451.78,97.3,1800,1800,1800,1800,924.86,1003.33,107.36,1800,1800
termes_p16.pddl,1800,1396.6,962.14,1800,457.14,119.84,1800,1800,1800,1800,961.63,1768.05,114.65,1800,1800
termes_p17.pddl,172.05,193.89,187.11,452.56,147.46,1800,124.87,128.99,1800,1800,187.84,312.34,12.41,293.27,293.66
termes_p18.pddl,70.7,134.71,135.69,380.21,31.44,1800,26.1,28.04,1800,1800,135.12,286.63,3.68,99.58,100.17
termes_p19.pddl,186.47,1201.54,876.63,404.46,69.65,13.47,60.62,63.09,1800,1800,816.24,249.5,9.17,186.75,185.82
termes_p20.pddl,484.21,1114.86,1034.1,467.5,249.08,31.81,219.93,185.42,1800,1800,936.2,384.74,19.61,445.6,431.91
