InstanceName,blind,Complementary1,Complementary2,DecStar,Delfi1,Delfi2,FDMS1,FDMS2,Metis1,Metis2,Planning-PDBs,Scorpion,symbolic-bidirectional,Symple-1,Symple-2
spider_p11.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,491.53,1800,1800,1800
spider_p12.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p13.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p14.pddl,1.36,1007.01,927.02,5.43,1041.82,7.12,430.49,905.46,4.72,4.98,925.05,211.22,35.54,1592.43,1595.64
spider_p15.pddl,1.71,992.8,965.55,8.43,918.79,48.63,911.05,953.65,7.07,7.69,928.57,214.43,37.71,622.3,616.95
spider_p16.pddl,132.33,921.78,1048.23,241.46,249.42,1800,1181.55,1067.66,250.75,148.46,1052.95,250.84,1800,1800,1800
spider_p17.pddl,1800,1555.35,1637.68,1298.38,1538.3,1800,1800,1800,1800,1188.32,1738.83,275.55,1800,1800,1800
spider_p18.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,506.31,1800,1800,1800
spider_p19.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
spider_p20.pddl,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p01.pddl,1.7,3.07,3.05,15.55,4.14,16.41,2.26,6.8,15.17,16.88,3.23,310.65,0.53,4.44,4.61
termes_p02.pddl,13.64,14.92,10.79,191.61,5.85,188.37,3.81,7.66,186.36,199.83,11.49,255.58,0.7,8.78,8.82
termes_p03.pddl,48.3,99.16,52.7,365.24,19.22,3.23,15.47,17.68,1153.83,1251.3,55.9,292.66,1.32,30.07,29.24
termes_p04.pddl,122.68,1354.46,939.42,373.49,43.17,4.38,35.98,37.45,1800,1800,1038.69,250.25,2.65,71.86,71.59
termes_p05.pddl,1800,1112.25,917.31,1800,457.95,30.52,1800,1800,1800,1800,920.66,679.45,26.81,636.8,634.32
termes_p06.pddl,1800,1137.2,1118.37,1800,458.57,145.86,1800,1800,1800,1800,956.54,1800,135.99,1800,1800
termes_p07.pddl,1800,1800,1800,1800,459.39,458.86,1800,1800,1800,1800,1800,1800,1067.48,1800,1800
termes_p08.pddl,1800,1800,1800,1800,448.86,461.7,1800,1800,1800,1800,1800,1800,1087.26,1800,1800
termes_p09.pddl,1800,1800,1800,1800,453.19,450.18,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p10.pddl,1800,1800,1800,1800,453.17,448.3,1800,1800,1800,1800,1800,1800,1800,1800,1800
termes_p11.pddl,40.1,102.06,70.88,369.64,13.12,718.86,10.44,14.69,734.05,779.52,70.25,252.6,1.07,22.59,23.01
termes_p12.pddl,5.9,28.04,18.17,65.66,4.38,65.62,2.78,7.87,63.67,68.16,17.86,291.66,0.64,6.98,7.41
termes_p13.pddl,247.66,1073.41,1025,397.68,88.05,11.95,79.22,61.65,1800,1800,925.61,274.79,7.56,180.65,182.47
termes_p14.pddl,456.35,1379.79,902.99,469.43,209.67,15.92,189.44,160.64,1800,1800,904.42,227.03,16.49,419.56,421.22
termes_p15.pddl,1800,1146.31,942.81,1800,450.57,104.67,1800,1800,1800,1800,980.08,1012.85,112.81,1800,1800
termes_p16.pddl,1800,1442.88,1040.69,1800,452.82,121.57,1800,1800,1800,1800,1094.2,1800,118.95,1800,1800
termes_p17.pddl,172.89,201.41,197.54,457.44,145.97,1800,126.8,130.5,1800,1800,196.5,313.53,12.82,302.61,304.09
termes_p18.pddl,71.17,139.02,140.02,380.76,31.51,1800,26.34,28.65,1800,1800,141.12,289.72,3.74,104.22,104.21
termes_p19.pddl,188.7,1261.9,957.83,405.36,69.81,13.53,60.56,63.95,1800,1800,922.79,252.24,9.54,193.48,195.06
termes_p20.pddl,488.34,1040.05,983.24,469.92,250.23,31.95,226.81,186.95,1800,1800,1047.42,386.57,20.3,461.05,461.46
